Timestamp,w,x,y,z,ax,ay,az
2023-08-01T16:27:39.175527,0.9984899759292603,-0.011718612164258957,-0.053626157343387604,-0.002158734481781721,-0.201171875,0.9208984375,0.3076171875
2023-08-01T16:27:39.175527,0.9984933733940125,-0.011807161383330822,-0.05355029180645943,-0.001979878870770335,-0.201171875,0.9208984375,0.3076171875
2023-08-01T16:27:39.183324,0.9984933733940125,-0.011807161383330822,-0.05355029180645943,-0.001979878870770335,-0.2001953125,0.91845703125,0.30712890625
2023-08-01T16:27:39.183324,0.9984927177429199,-0.011901112273335457,-0.053547948598861694,-0.0018004351295530796,-0.2001953125,0.91845703125,0.30712890625
2023-08-01T16:27:39.198988,0.9984927177429199,-0.011901112273335457,-0.053547948598861694,-0.0018004351295530796,-0.20166015625,0.9140625,0.31396484375
2023-08-01T16:27:39.198988,0.9984915852546692,-0.012023496441543102,-0.0535462349653244,-0.0016804954502731562,-0.20166015625,0.9140625,0.31396484375
2023-08-01T16:27:39.205972,0.9984915852546692,-0.012023496441543102,-0.0535462349653244,-0.0016804954502731562,-0.2060546875,0.90966796875,0.3134765625
2023-08-01T16:27:39.205972,0.9984859228134155,-0.012125572189688683,-0.05363382399082184,-0.0015478403074666858,-0.2060546875,0.90966796875,0.3134765625
2023-08-01T16:27:39.212975,0.9984859228134155,-0.012125572189688683,-0.05363382399082184,-0.0015478403074666858,-0.2080078125,0.90478515625,0.314453125
2023-08-01T16:27:39.213971,0.9984819889068604,-0.012197201140224934,-0.05369492992758751,-0.001392787671647966,-0.2080078125,0.90478515625,0.314453125
2023-08-01T16:27:39.228023,0.9984819889068604,-0.012197201140224934,-0.05369492992758751,-0.001392787671647966,-0.20068359375,0.9072265625,0.3154296875
2023-08-01T16:27:39.228023,0.9984821677207947,-0.01220454927533865,-0.0536932609975338,-0.0012561375042423606,-0.20068359375,0.9072265625,0.3154296875
2023-08-01T16:27:39.235250,0.9984821677207947,-0.01220454927533865,-0.0536932609975338,-0.0012561375042423606,-0.19140625,0.9169921875,0.31005859375
