Timestamp,w,x,y,z,ax,ay,az
2023-08-01T17:18:49.504559,0.976269006729126,-0.061026036739349365,-0.20776301622390747,0.002995501272380352,-0.15478515625,0.80859375,0.51318359375
2023-08-01T17:18:49.519061,0.976269006729126,-0.061026036739349365,-0.20776301622390747,0.002995501272380352,-0.1806640625,0.7890625,0.51318359375
2023-08-01T17:18:49.520059,0.9762654900550842,-0.06288126856088638,-0.20724041759967804,0.0017754420405253768,-0.1806640625,0.7890625,0.51318359375
2023-08-01T17:18:49.541734,0.9762654900550842,-0.06288126856088638,-0.20724041759967804,0.0017754420405253768,-0.18505859375,0.79443359375,0.54150390625
2023-08-01T17:18:49.542733,0.9762412905693054,-0.06471499800682068,-0.20679588615894318,0.0006134622381068766,-0.18505859375,0.79443359375,0.54150390625
2023-08-01T17:18:49.542733,0.9762412905693054,-0.06471499800682068,-0.20679588615894318,0.0006134622381068766,-0.17724609375,0.8154296875,0.5556640625
2023-08-01T17:18:49.556723,0.9762548208236694,-0.06643766909837723,-0.2061852216720581,-0.0005251968977972865,-0.17724609375,0.8154296875,0.5556640625
2023-08-01T17:18:49.556723,0.9762548208236694,-0.06643766909837723,-0.2061852216720581,-0.0005251968977972865,-0.1787109375,0.833984375,0.55615234375
2023-08-01T17:18:49.557723,0.976324737071991,-0.06818097829818726,-0.20527713000774384,-0.0016345703043043613,-0.1787109375,0.833984375,0.55615234375
2023-08-01T17:18:49.565086,0.976324737071991,-0.06818097829818726,-0.20527713000774384,-0.0016345703043043613,-0.1826171875,0.84423828125,0.5546875
2023-08-01T17:18:49.565086,0.9764590859413147,-0.06992200762033463,-0.20403601229190826,-0.0027991761453449726,-0.1826171875,0.84423828125,0.5546875
2023-08-01T17:18:49.565086,0.9764590859413147,-0.06992200762033463,-0.20403601229190826,-0.0027991761453449726,-0.197265625,0.84130859375,0.5458984375
2023-08-01T17:18:49.571577,0.9766185283660889,-0.07183516770601273,-0.2025861144065857,-0.00384227535687387,-0.197265625,0.84130859375,0.5458984375
2023-08-01T17:18:49.578557,0.9766185283660889,-0.07183516770601273,-0.2025861144065857,-0.00384227535687387,-0.19775390625,0.82275390625,0.546875
2023-08-01T17:18:49.580067,0.976780116558075,-0.07396238297224045,-0.20101715624332428,-0.004710454028099775,-0.19775390625,0.82275390625,0.546875
2023-08-01T17:18:49.587167,0.976780116558075,-0.07396238297224045,-0.20101715624332428,-0.004710454028099775,-0.18017578125,0.7978515625,0.5498046875
2023-08-01T17:18:49.587167,0.9768965244293213,-0.0762527585029602,-0.19957344233989716,-0.0053994604386389256,-0.18017578125,0.7978515625,0.5498046875
2023-08-01T17:18:49.594275,0.9768965244293213,-0.0762527585029602,-0.19957344233989716,-0.0053994604386389256,-0.19482421875,0.78466796875,0.560546875
