x_0_mean_abs_diff,x_0_mean_diff,x_0_rms,x_0_peak_count,x_0_mean_time_between_peaks,y_0_mean_abs_diff,y_0_mean_diff,y_0_rms,y_0_peak_count,y_0_mean_time_between_peaks,z_0_mean_abs_diff,z_0_mean_diff,z_0_rms,z_0_peak_count,z_0_mean_time_between_peaks,x_1_mean_abs_diff,x_1_mean_diff,x_1_rms,x_1_peak_count,x_1_mean_time_between_peaks,y_1_mean_abs_diff,y_1_mean_diff,y_1_rms,y_1_peak_count,y_1_mean_time_between_peaks,z_1_mean_abs_diff,z_1_mean_diff,z_1_rms,z_1_peak_count,z_1_mean_time_between_peaks,x_2_mean_abs_diff,x_2_mean_diff,x_2_rms,x_2_peak_count,x_2_mean_time_between_peaks,y_2_mean_abs_diff,y_2_mean_diff,y_2_rms,y_2_peak_count,y_2_mean_time_between_peaks,z_2_mean_abs_diff,z_2_mean_diff,z_2_rms,z_2_peak_count,z_2_mean_time_between_peaks,x_3_mean_abs_diff,x_3_mean_diff,x_3_rms,x_3_peak_count,x_3_mean_time_between_peaks,y_3_mean_abs_diff,y_3_mean_diff,y_3_rms,y_3_peak_count,y_3_mean_time_between_peaks,z_3_mean_abs_diff,z_3_mean_diff,z_3_rms,z_3_peak_count,z_3_mean_time_between_peaks,x_4_mean_abs_diff,x_4_mean_diff,x_4_rms,x_4_peak_count,x_4_mean_time_between_peaks,y_4_mean_abs_diff,y_4_mean_diff,y_4_rms,y_4_peak_count,y_4_mean_time_between_peaks,z_4_mean_abs_diff,z_4_mean_diff,z_4_rms,z_4_peak_count,z_4_mean_time_between_peaks,x_5_mean_abs_diff,x_5_mean_diff,x_5_rms,x_5_peak_count,x_5_mean_time_between_peaks,y_5_mean_abs_diff,y_5_mean_diff,y_5_rms,y_5_peak_count,y_5_mean_time_between_peaks,z_5_mean_abs_diff,z_5_mean_diff,z_5_rms,z_5_peak_count,z_5_mean_time_between_peaks,x_6_mean_abs_diff,x_6_mean_diff,x_6_rms,x_6_peak_count,x_6_mean_time_between_peaks,y_6_mean_abs_diff,y_6_mean_diff,y_6_rms,y_6_peak_count,y_6_mean_time_between_peaks,z_6_mean_abs_diff,z_6_mean_diff,z_6_rms,z_6_peak_count,z_6_mean_time_between_peaks,x_7_mean_abs_diff,x_7_mean_diff,x_7_rms,x_7_peak_count,x_7_mean_time_between_peaks,y_7_mean_abs_diff,y_7_mean_diff,y_7_rms,y_7_peak_count,y_7_mean_time_between_peaks,z_7_mean_abs_diff,z_7_mean_diff,z_7_rms,z_7_peak_count,z_7_mean_time_between_peaks,x_8_mean_abs_diff,x_8_mean_diff,x_8_rms,x_8_peak_count,x_8_mean_time_between_peaks,y_8_mean_abs_diff,y_8_mean_diff,y_8_rms,y_8_peak_count,y_8_mean_time_between_peaks,z_8_mean_abs_diff,z_8_mean_diff,z_8_rms,z_8_peak_count,z_8_mean_time_between_peaks,x_9_mean_abs_diff,x_9_mean_diff,x_9_rms,x_9_peak_count,x_9_mean_time_between_peaks,y_9_mean_abs_diff,y_9_mean_diff,y_9_rms,y_9_peak_count,y_9_mean_time_between_peaks,z_9_mean_abs_diff,z_9_mean_diff,z_9_rms,z_9_peak_count,z_9_mean_time_between_peaks,x_10_mean_abs_diff,x_10_mean_diff,x_10_rms,x_10_peak_count,x_10_mean_time_between_peaks,y_10_mean_abs_diff,y_10_mean_diff,y_10_rms,y_10_peak_count,y_10_mean_time_between_peaks,z_10_mean_abs_diff,z_10_mean_diff,z_10_rms,z_10_peak_count,z_10_mean_time_between_peaks,x_11_mean_abs_diff,x_11_mean_diff,x_11_rms,x_11_peak_count,x_11_mean_time_between_peaks,y_11_mean_abs_diff,y_11_mean_diff,y_11_rms,y_11_peak_count,y_11_mean_time_between_peaks,z_11_mean_abs_diff,z_11_mean_diff,z_11_rms,z_11_peak_count,z_11_mean_time_between_peaks,x_12_mean_abs_diff,x_12_mean_diff,x_12_rms,x_12_peak_count,x_12_mean_time_between_peaks,y_12_mean_abs_diff,y_12_mean_diff,y_12_rms,y_12_peak_count,y_12_mean_time_between_peaks,z_12_mean_abs_diff,z_12_mean_diff,z_12_rms,z_12_peak_count,z_12_mean_time_between_peaks,x_13_mean_abs_diff,x_13_mean_diff,x_13_rms,x_13_peak_count,x_13_mean_time_between_peaks,y_13_mean_abs_diff,y_13_mean_diff,y_13_rms,y_13_peak_count,y_13_mean_time_between_peaks,z_13_mean_abs_diff,z_13_mean_diff,z_13_rms,z_13_peak_count,z_13_mean_time_between_peaks,x_14_mean_abs_diff,x_14_mean_diff,x_14_rms,x_14_peak_count,x_14_mean_time_between_peaks,y_14_mean_abs_diff,y_14_mean_diff,y_14_rms,y_14_peak_count,y_14_mean_time_between_peaks,z_14_mean_abs_diff,z_14_mean_diff,z_14_rms,z_14_peak_count,z_14_mean_time_between_peaks,x_15_mean_abs_diff,x_15_mean_diff,x_15_rms,x_15_peak_count,x_15_mean_time_between_peaks,y_15_mean_abs_diff,y_15_mean_diff,y_15_rms,y_15_peak_count,y_15_mean_time_between_peaks,z_15_mean_abs_diff,z_15_mean_diff,z_15_rms,z_15_peak_count,z_15_mean_time_between_peaks,x_16_mean_abs_diff,x_16_mean_diff,x_16_rms,x_16_peak_count,x_16_mean_time_between_peaks,y_16_mean_abs_diff,y_16_mean_diff,y_16_rms,y_16_peak_count,y_16_mean_time_between_peaks,z_16_mean_abs_diff,z_16_mean_diff,z_16_rms,z_16_peak_count,z_16_mean_time_between_peaks,x_17_mean_abs_diff,x_17_mean_diff,x_17_rms,x_17_peak_count,x_17_mean_time_between_peaks,y_17_mean_abs_diff,y_17_mean_diff,y_17_rms,y_17_peak_count,y_17_mean_time_between_peaks,z_17_mean_abs_diff,z_17_mean_diff,z_17_rms,z_17_peak_count,z_17_mean_time_between_peaks,x_18_mean_abs_diff,x_18_mean_diff,x_18_rms,x_18_peak_count,x_18_mean_time_between_peaks,y_18_mean_abs_diff,y_18_mean_diff,y_18_rms,y_18_peak_count,y_18_mean_time_between_peaks,z_18_mean_abs_diff,z_18_mean_diff,z_18_rms,z_18_peak_count,z_18_mean_time_between_peaks,x_19_mean_abs_diff,x_19_mean_diff,x_19_rms,x_19_peak_count,x_19_mean_time_between_peaks,y_19_mean_abs_diff,y_19_mean_diff,y_19_rms,y_19_peak_count,y_19_mean_time_between_peaks,z_19_mean_abs_diff,z_19_mean_diff,z_19_rms,z_19_peak_count,z_19_mean_time_between_peaks,x_20_mean_abs_diff,x_20_mean_diff,x_20_rms,x_20_peak_count,x_20_mean_time_between_peaks,y_20_mean_abs_diff,y_20_mean_diff,y_20_rms,y_20_peak_count,y_20_mean_time_between_peaks,z_20_mean_abs_diff,z_20_mean_diff,z_20_rms,z_20_peak_count,z_20_mean_time_between_peaks,w_mean_abs_diff,w_mean_diff,w_rms,w_peak_count,w_mean_time_between_peaks,x_mean_abs_diff,x_mean_diff,x_rms,x_peak_count,x_mean_time_between_peaks,y_mean_abs_diff,y_mean_diff,y_rms,y_peak_count,y_mean_time_between_peaks,z_mean_abs_diff,z_mean_diff,z_rms,z_peak_count,z_mean_time_between_peaks,ax_mean_abs_diff,ax_mean_diff,ax_rms,ax_peak_count,ax_mean_time_between_peaks,ay_mean_abs_diff,ay_mean_diff,ay_rms,ay_peak_count,ay_mean_time_between_peaks,az_mean_abs_diff,az_mean_diff,az_rms,az_peak_count,az_mean_time_between_peaks
0.0046179948036781686,-0.0003175361389907176,0.5237835942362955,106,5.742857142857143,0.005014206107891199,-0.0005293033096227753,0.6925640222192683,108,5.672897196261682,0.9211479579107618,0.0066381724016327,2.7215978180484566,174,3.5838150289017343,0.008105088629271019,-0.0003314131622712456,0.503879813171116,81,7.45,0.006424429711331142,-0.0005286646884287532,0.6219510346815575,101,6.11,0.054806094024577784,1.2611080840063015e-05,0.3425034687963223,177,3.522727272727273,0.009785344570061942,-0.00032013597304710034,0.49926663315114644,73,8.333333333333334,0.0058957151769635,-0.0005483290548309278,0.5171037469414158,113,5.455357142857143,0.08652480111972587,4.7257095709874635e-05,0.5214272122749769,179,3.4831460674157304,0.009735531447213116,-0.0003005441272239624,0.500762558567759,77,7.842105263157895,0.005811941757630767,-0.0005704631392110025,0.4304334541435786,122,5.049586776859504,0.08096626577495238,8.019687305914653e-05,0.4280484419731316,179,3.4831460674157304,0.010853750078100263,-0.0003175231273828694,0.49579412868151934,97,6.4375,0.0063051784689124105,-0.0005572221539376445,0.3693999583833523,127,4.849206349206349,0.11072975746496097,0.00011221348886553057,0.6206358220423935,185,3.369565217391304,0.007818020222466408,-0.0003489492697279488,0.5133006048343909,79,7.756410256410256,0.004673131252751113,-0.0005251679623299196,0.4224942665269458,111,5.4363636363636365,0.03223317124903087,7.436432267268606e-05,0.3502688219751128,184,3.387978142076503,0.0072971186324069055,-0.0003532226740070178,0.49990235643488057,68,8.835820895522389,0.0046667405919890905,-0.0004982366607812971,0.3236391855021542,119,5.11864406779661,0.04021309564503195,0.00012208837088956842,0.33630326180920883,188,3.3101604278074865,0.00725663435401733,-0.00033210043348431777,0.4920545439819116,73,8.541666666666666,0.00602188553320271,-0.0005600615068193807,0.2653458369595141,132,4.6106870229007635,0.03507486223582799,0.0001474567546986075,0.2965928945339651,189,3.2925531914893615,0.007491840309737008,-0.0003125701057776976,0.48742732266271094,90,6.910112359550562,0.00786719833579913,-0.0006784729025719828,0.21447869277426027,122,4.991735537190083,0.08275177811085019,0.00015242151388327463,0.488845397582025,184,3.371584699453552,0.005970754889385659,-0.00036398714847779004,0.5211965145443577,82,7.481481481481482,0.004606066220836119,-0.0005618299374036957,0.4135877820600763,105,5.759615384615385,0.05437169160422839,7.904284180741377e-05,0.4633889389919583,180,3.458100558659218,0.005358056788651176,-0.0003890820911952427,0.5101989631308215,86,7.152941176470589,0.0042939218146843105,-0.0005536502283993349,0.2985359433535623,119,5.101694915254237,0.020405417602332856,0.00012220512555365,0.19438390605526862,181,3.438888888888889,0.005234400399423911,-0.0003746835033545334,0.5040018578730778,85,7.178571428571429,0.004523951279217703,-0.0006495280068720517,0.227558202071839,117,5.224137931034483,0.01027416963013259,0.00013291900663563392,0.06174772749152732,174,3.566473988439306,0.005586498095556784,-0.00036244718641951606,0.4994152573220143,87,7.034883720930233,0.004812713610800655,-0.0007919439534697068,0.16754559960805146,112,5.414414414414415,0.07149047666761703,0.0024184849117301877,0.4558152729727008,176,3.525714285714286,0.0047915009587381294,-0.00037875163995243765,0.5284234154101878,87,7.058139534883721,0.004774849879799072,-0.0006010790219467678,0.42433137931440323,116,5.217391304347826,0.010136047062384825,8.161250280625988e-05,0.0806879534691787,160,3.893081761006289,0.004462928871473189,-0.0004017673564378178,0.5238674564084623,88,7.068965517241379,0.0050167440889735074,-0.0006017126202774661,0.3143352209751228,120,5.042016806722689,0.0351646055257113,0.00010993497754128789,0.392404469985535,159,3.9177215189873418,0.004669054649040751,-0.0003804744342356969,0.5217749335173337,97,6.40625,0.005440736850230307,-0.0006922795340107878,0.24797068825745497,122,4.958677685950414,0.06636026112014617,0.00010422107735185328,0.5390170004472219,161,3.86875,0.005145255673563118,-0.00036299774007659473,0.5198912784297512,94,6.580645161290323,0.006201729154510255,-0.0008124581883462627,0.19294577681626168,118,5.111111111111111,0.005840487450430011,9.16941115336663e-05,0.034888270957473655,164,3.7975460122699385,0.0044386114201614615,-0.0003833918089277289,0.5387185233444002,98,6.309278350515464,0.005487475837214611,-0.0006510206344230982,0.4500607775343476,129,4.765625,0.08790603385621384,8.261350125902462e-05,0.4635646527796622,145,4.298611111111111,0.0049297472351435495,-0.0003939478106521681,0.5372098436235803,94,6.612903225806452,0.005958531010016966,-0.00066897976264525,0.36298284939367176,133,4.598484848484849,0.03708818777819182,0.00010158762374644663,0.279925314029863,149,4.1824324324324325,0.005470867859226552,-0.000374960047858102,0.5364154723561838,98,6.371134020618556,0.006830556817460405,-0.0007234611346671898,0.30972696052754445,125,4.838709677419355,0.030988012395375356,9.66601806242812e-05,0.3102540410294856,145,4.298611111111111,0.00606344197764634,-0.00035831958868721715,0.5354160400193392,105,5.884615384615385,0.007989315504438425,-0.000805023680911975,0.2612750451483756,124,4.878048780487805,0.006890643137473686,8.520718968890465e-05,0.04039477280201442,144,4.328671328671328,0.008216268560859594,-0.00017230143325095383,0.7434277764682902,43,14.142857142857142,0.01156673433309956,0.0001652779873837246,0.4323350048786892,52,12.03921568627451,0.03096445691719484,-0.00011080646974125813,0.3756059728266252,34,17.545454545454547,0.012311704133907826,9.090514378218551e-05,0.34542978015361836,56,10.981818181818182,0.1308060794542536,0.0004232293338683788,0.20764614195658104,185,3.347826086956522,0.022899841994382022,0.00038874398073836274,0.903102997608373,183,3.401098901098901,0.06978346333266452,-0.00026569397070626,0.37750632201426615,181,3.438888888888889
