mean_x_0,median_x_0,std_x_0,range_x_0,skewness_x_0,kurtosis_x_0,mean_x_1,median_x_1,std_x_1,range_x_1,skewness_x_1,kurtosis_x_1,mean_x_2,median_x_2,std_x_2,range_x_2,skewness_x_2,kurtosis_x_2,mean_x_3,median_x_3,std_x_3,range_x_3,skewness_x_3,kurtosis_x_3,mean_x_4,median_x_4,std_x_4,range_x_4,skewness_x_4,kurtosis_x_4,mean_x_5,median_x_5,std_x_5,range_x_5,skewness_x_5,kurtosis_x_5,mean_x_6,median_x_6,std_x_6,range_x_6,skewness_x_6,kurtosis_x_6,mean_x_7,median_x_7,std_x_7,range_x_7,skewness_x_7,kurtosis_x_7,mean_x_8,median_x_8,std_x_8,range_x_8,skewness_x_8,kurtosis_x_8,mean_x_9,median_x_9,std_x_9,range_x_9,skewness_x_9,kurtosis_x_9,mean_x_10,median_x_10,std_x_10,range_x_10,skewness_x_10,kurtosis_x_10,mean_x_11,median_x_11,std_x_11,range_x_11,skewness_x_11,kurtosis_x_11,mean_x_12,median_x_12,std_x_12,range_x_12,skewness_x_12,kurtosis_x_12,mean_x_13,median_x_13,std_x_13,range_x_13,skewness_x_13,kurtosis_x_13,mean_x_14,median_x_14,std_x_14,range_x_14,skewness_x_14,kurtosis_x_14,mean_x_15,median_x_15,std_x_15,range_x_15,skewness_x_15,kurtosis_x_15,mean_x_16,median_x_16,std_x_16,range_x_16,skewness_x_16,kurtosis_x_16,mean_x_17,median_x_17,std_x_17,range_x_17,skewness_x_17,kurtosis_x_17,mean_x_18,median_x_18,std_x_18,range_x_18,skewness_x_18,kurtosis_x_18,mean_x_19,median_x_19,std_x_19,range_x_19,skewness_x_19,kurtosis_x_19,mean_x_20,median_x_20,std_x_20,range_x_20,skewness_x_20,kurtosis_x_20,mean_y_0,median_y_0,std_y_0,range_y_0,skewness_y_0,kurtosis_y_0,mean_y_1,median_y_1,std_y_1,range_y_1,skewness_y_1,kurtosis_y_1,mean_y_2,median_y_2,std_y_2,range_y_2,skewness_y_2,kurtosis_y_2,mean_y_3,median_y_3,std_y_3,range_y_3,skewness_y_3,kurtosis_y_3,mean_y_4,median_y_4,std_y_4,range_y_4,skewness_y_4,kurtosis_y_4,mean_y_5,median_y_5,std_y_5,range_y_5,skewness_y_5,kurtosis_y_5,mean_y_6,median_y_6,std_y_6,range_y_6,skewness_y_6,kurtosis_y_6,mean_y_7,median_y_7,std_y_7,range_y_7,skewness_y_7,kurtosis_y_7,mean_y_8,median_y_8,std_y_8,range_y_8,skewness_y_8,kurtosis_y_8,mean_y_9,median_y_9,std_y_9,range_y_9,skewness_y_9,kurtosis_y_9,mean_y_10,median_y_10,std_y_10,range_y_10,skewness_y_10,kurtosis_y_10,mean_y_11,median_y_11,std_y_11,range_y_11,skewness_y_11,kurtosis_y_11,mean_y_12,median_y_12,std_y_12,range_y_12,skewness_y_12,kurtosis_y_12,mean_y_13,median_y_13,std_y_13,range_y_13,skewness_y_13,kurtosis_y_13,mean_y_14,median_y_14,std_y_14,range_y_14,skewness_y_14,kurtosis_y_14,mean_y_15,median_y_15,std_y_15,range_y_15,skewness_y_15,kurtosis_y_15,mean_y_16,median_y_16,std_y_16,range_y_16,skewness_y_16,kurtosis_y_16,mean_y_17,median_y_17,std_y_17,range_y_17,skewness_y_17,kurtosis_y_17,mean_y_18,median_y_18,std_y_18,range_y_18,skewness_y_18,kurtosis_y_18,mean_y_19,median_y_19,std_y_19,range_y_19,skewness_y_19,kurtosis_y_19,mean_y_20,median_y_20,std_y_20,range_y_20,skewness_y_20,kurtosis_y_20,mean_z_0,median_z_0,std_z_0,range_z_0,skewness_z_0,kurtosis_z_0,mean_z_1,median_z_1,std_z_1,range_z_1,skewness_z_1,kurtosis_z_1,mean_z_2,median_z_2,std_z_2,range_z_2,skewness_z_2,kurtosis_z_2,mean_z_3,median_z_3,std_z_3,range_z_3,skewness_z_3,kurtosis_z_3,mean_z_4,median_z_4,std_z_4,range_z_4,skewness_z_4,kurtosis_z_4,mean_z_5,median_z_5,std_z_5,range_z_5,skewness_z_5,kurtosis_z_5,mean_z_6,median_z_6,std_z_6,range_z_6,skewness_z_6,kurtosis_z_6,mean_z_7,median_z_7,std_z_7,range_z_7,skewness_z_7,kurtosis_z_7,mean_z_8,median_z_8,std_z_8,range_z_8,skewness_z_8,kurtosis_z_8,mean_z_9,median_z_9,std_z_9,range_z_9,skewness_z_9,kurtosis_z_9,mean_z_10,median_z_10,std_z_10,range_z_10,skewness_z_10,kurtosis_z_10,mean_z_11,median_z_11,std_z_11,range_z_11,skewness_z_11,kurtosis_z_11,mean_z_12,median_z_12,std_z_12,range_z_12,skewness_z_12,kurtosis_z_12,mean_z_13,median_z_13,std_z_13,range_z_13,skewness_z_13,kurtosis_z_13,mean_z_14,median_z_14,std_z_14,range_z_14,skewness_z_14,kurtosis_z_14,mean_z_15,median_z_15,std_z_15,range_z_15,skewness_z_15,kurtosis_z_15,mean_z_16,median_z_16,std_z_16,range_z_16,skewness_z_16,kurtosis_z_16,mean_z_17,median_z_17,std_z_17,range_z_17,skewness_z_17,kurtosis_z_17,mean_z_18,median_z_18,std_z_18,range_z_18,skewness_z_18,kurtosis_z_18,mean_z_19,median_z_19,std_z_19,range_z_19,skewness_z_19,kurtosis_z_19,mean_z_20,median_z_20,std_z_20,range_z_20,skewness_z_20,kurtosis_z_20,mean_w,median_w,std_w,range_w,skewness_w,kurtosis_w,mean_x,median_x,std_x,range_x,skewness_x,kurtosis_x,mean_y,median_y,std_y,range_y,skewness_y,kurtosis_y,mean_z,median_z,std_z,range_z,skewness_z,kurtosis_z,mean_ax,median_ax,std_ax,range_ax,skewness_ax,kurtosis_ax,mean_ay,median_ay,std_ay,range_ay,skewness_ay,kurtosis_ay,mean_az,median_az,std_az,range_az,skewness_az,kurtosis_az
0.5223172537218301,0.51844522356987,0.0391969672124307,0.23906487226486212,1.6286111088099984,4.71957207132066,0.497130878126392,0.4534877091646194,0.08225934624691325,0.26641511917114263,0.5730977625079302,-1.3714544381408025,0.4890316407649945,0.43599317967891693,0.10065516194158332,0.31464049220085144,0.594342344402203,-1.323856388308931,0.49188912669435525,0.4499615579843521,0.0939274481153296,0.30759054422378546,0.5491307512279112,-1.257317899181858,0.48694410690894496,0.4562899172306061,0.0933338902128561,0.3382726013660431,0.4975106137970784,-1.1044100164581692,0.5080910907246363,0.4813861697912216,0.07300339243806005,0.24525594711303716,0.3825785392393124,-1.3754303279026785,0.49550989327522427,0.4772387892007828,0.06617650483548235,0.2519637346267701,0.36664285023517407,-1.1480732915466754,0.4882928846547237,0.47413666546344757,0.060775425654624654,0.25323012471199036,0.43323314038435645,-0.8465359858342909,0.48414976694262946,0.4726797193288803,0.05647574205684086,0.25686916708946234,0.5147023602484503,-0.4980052163248674,0.5190529241107213,0.5172909200191498,0.0472593693236438,0.25149750709533697,0.7250125766180192,0.8542160406952637,0.5082819731189654,0.5074787437915802,0.0442216200401795,0.2611078619956971,1.0387241811500074,2.5782713732007387,0.5021817053739841,0.4998701810836792,0.04282927954265954,0.26422944664955145,1.238505314014889,3.5065674561956754,0.49761638255455554,0.494415745139122,0.04238412353471599,0.2670143246650696,1.2860067174559797,3.7676082960309962,0.5268722773553469,0.5230139493942261,0.04049119374545727,0.2560109496116638,2.2199374008463955,7.5269157594116844,0.5221057417205511,0.5158093273639679,0.04296119343551584,0.2655144333839417,2.1566738038584905,7.094546326993568,0.5199635946311247,0.5142954289913177,0.04347378869918341,0.27592289447784424,2.0606593992265765,6.653413103580171,0.5181048556398122,0.5140359103679657,0.04309612922507355,0.2780407667160034,1.9604007241721624,6.274181644459185,0.535579963420064,0.5328767001628876,0.05811335729760096,0.31486088037490845,0.9516496131241727,2.0925159213310174,0.5335987291943568,0.5322255492210388,0.06223358457887784,0.3287472128868103,0.8115792660100517,1.6149892590485084,0.5327448499126312,0.5321781635284424,0.06269595845617078,0.3372489809989929,0.7577996150129386,1.4675159632904036,0.5318836866854093,0.5317203402519226,0.06145023385065578,0.3379727303981781,0.7506552725590779,1.49738888396298,0.6895002267108514,0.6710972785949707,0.06512418112598468,0.398213267326355,0.7408589836660894,0.2519192315407892,0.6181473895334281,0.5961470901966095,0.06873474822434697,0.4135909080505371,0.5814538403966928,0.053883020409239535,0.513381793951759,0.49188102781772614,0.061980441351237994,0.4233925044536591,0.831994075855365,1.1354620059438822,0.4265005048364401,0.405456930398941,0.058100667603433326,0.4360644221305847,1.0874868807208131,2.6013807808734546,0.36505887853220487,0.35130128264427185,0.0565107262941647,0.4358543157577515,1.0692573518863278,2.9356023410196324,0.4188274938899737,0.3975665718317032,0.05558675518986598,0.38415247201919556,1.0918084963897383,2.166389329190493,0.3178990732591886,0.29340416193008423,0.06073230220372359,0.4019055664539337,1.0083046343213824,1.700935713221786,0.257957737845106,0.23561046272516245,0.06222880752554914,0.45707856118679047,1.126416479063931,2.7848379819540634,0.20538699715278852,0.1836619675159454,0.06183379599925108,0.5320228934288025,1.4601424036148312,5.8001039209513205,0.41003934933971137,0.39152874052524567,0.054104312312921295,0.40051394701004034,1.2302590740112462,3.306783939794064,0.2924234414568696,0.26656255125999445,0.060150132993556475,0.42220832407474523,1.2356367537462452,3.136206270762628,0.21814916497812822,0.19407182186841965,0.06481055912048071,0.50731959939003,1.3281646006843837,4.384340741560574,0.15397690637753558,0.13159911334514615,0.06610327437616738,0.6095005571842195,1.7416269015237622,8.3825723680156,0.42084788617033225,0.4056696146726608,0.05430379343364686,0.419654905796051,1.3084217207089104,4.06946332467368,0.3086466340061564,0.28116282820701594,0.0595783088333045,0.44078078866004944,1.33325896395076,3.861260833546897,0.2395261591539169,0.21597828716039655,0.06421284257083103,0.5227425843477249,1.3826840075812397,5.005098357607681,0.18099282326129001,0.16316398978233337,0.0669092306820889,0.6195806860923767,1.5910772742987693,7.805617081055903,0.44653839173798376,0.433654636144638,0.05624266591915122,0.44478958845138555,1.325259232339012,4.450653326276163,0.3580660720188648,0.33623749017715454,0.05958966027803831,0.46812614798545843,1.4332721493171556,4.749694029193844,0.3035790647308414,0.2799986451864242,0.061453997171720856,0.523078978061676,1.498974091105216,5.783969448292382,0.25366326643583864,0.2308920100331306,0.06265690676621881,0.5905715823173523,1.6664949231776638,8.082186381226139,1.8906105039068057,2.03288230693488,1.9592954322011464,16.893557130970294,-1.9728681353632131,9.274138878683813,0.008257712762105478,-0.00839089509099715,0.3426786004605885,10.820525130839087,0.534220379881919,213.06141116057023,-0.004370371113824281,-0.0010086200200021,0.5218271951193243,16.014430730137974,3.9466743222427834,226.20160269397698,-0.0069672769757464685,0.0036448815371841,0.4283350904198689,11.744952644221485,-15.521821243899458,340.5033851709106,0.026446787341811613,0.00963006541132925,0.620569535968839,18.396633822703734,3.462464495998668,187.23392213095767,0.007546157327455214,0.02821414731442925,0.350468462390538,8.772035718429834,-24.84233873339361,616.4277093907783,0.021977360366737465,0.01998559106141325,0.33585360648881074,10.803485565702431,19.153629649407993,479.5934415685301,0.012166052603823524,0.0071695912629365505,0.2965810079255114,8.957117643149104,22.35669900752467,548.6105019151395,0.018066213980278138,-0.00282646005507555,0.48890335437779286,12.819288895116188,11.235090080426447,195.73239782763983,0.0037103796321505886,0.01998007949441665,0.46374582435082473,15.818094470887443,-12.850263221024203,382.97925189083145,-0.004092646097911394,0.01353110419586295,0.19449672629908765,4.861030376167037,-24.420134168408484,602.456708350006,-0.009845493552254479,-0.0013410031679086001,0.06100665988455662,1.4753120801178738,-20.901949007832844,488.97394252564567,-0.036022894273482695,-0.012511076871305649,0.4547541385689897,12.673680066654924,-16.18347961603257,335.0187693710609,-0.006884942095660879,0.00361508899368345,0.08045817319801567,1.9782337012584323,-22.74399837198181,547.6650738520109,0.007107340714495742,-0.00480794627219435,0.392654853063336,9.50539268553257,22.745210702978856,536.6167504768807,-0.019215296925488977,-0.01492647314444175,0.539106540244244,19.000452994077932,1.9548953724232598,309.6354998719727,-0.02710370639391463,-0.02251399215310805,0.021985339609365905,0.1032499950379132,-0.21560980558678255,-0.8216838076402064,-0.02733596081500364,-0.013053352013230251,0.46312920917061867,12.943416368216276,-0.6846391400311093,151.83077901938668,-0.04246247919071227,-0.02029851824045175,0.27690792821276405,4.935504247085191,-17.398785114515974,302.8084813055489,-0.016906555318200806,-0.02338604163378475,0.31004158768869594,7.78154719248414,24.688095254017426,611.3325003258899,-0.031534090371317255,-0.02601080201566215,0.025265823357513175,0.12317172624170769,-0.4921666054270328,-0.3802074894979657,0.7411176012112544,0.7587219774723053,0.0586094268115528,0.2344646453857422,-1.139047951871101,-0.05674743797185133,0.41308064696689445,0.480906531214714,0.1276873676301763,0.37999866902828217,-0.9688141618027247,-0.7327364088169688,-0.07394323985686359,-0.3339446634054184,0.3685511094227822,0.9867658615112305,0.7245704561158398,-1.22485124299128,0.3051650189340879,0.21170674264430994,0.16198176582885104,0.44473788887262344,0.45259612761507173,-1.5729287366140847,-0.04404860276442308,0.015380859375,0.20308307411141388,1.59716796875,-0.7421641491892887,1.6505436151558683,0.9022772373297275,0.90673828125,0.03864200100122259,0.32763671875,-0.5445482225269884,1.7241435905800788,0.20020939753605768,0.363037109375,0.3202992818636798,1.14501953125,-0.6539390295184002,-1.1071651774182414
