Timestamp,Index,Frame ID,ax,ay,az,magnitude_acc
2023-08-01 15:52:05.584801,0,563,0.12255859375,0.935546875,0.27294921875,0.9822269800002841
2023-08-01 15:52:05.641210,1,564,0.19580078125,0.92626953125,0.37255859375,1.017405079718586
2023-08-01 15:52:05.696692,2,565,0.0654296875,0.9443359375,0.36279296875,1.0137406695179936
2023-08-01 15:52:05.753019,3,566,-0.1748046875,0.96826171875,0.22607421875,1.0095528649615628
2023-08-01 15:52:05.815074,4,567,0.22802734375,0.9287109375,0.25146484375,0.988804855657587
2023-08-01 15:52:05.878022,5,568,-0.08837890625,0.9521484375,0.22705078125,0.9828273171670968
2023-08-01 15:52:05.940011,6,569,-0.31884765625,0.95703125,0.0927734375,1.0130052083174337
2023-08-01 15:52:06.002170,7,570,0.05712890625,0.94189453125,-0.00439453125,0.9436356986850836
2023-08-01 15:52:06.066913,8,571,-0.00146484375,0.9072265625,-0.0107421875,0.9072913402348022
2023-08-01 15:52:06.126152,9,572,-0.05078125,0.9404296875,-0.05419921875,0.9433579849643615
2023-08-01 15:52:06.205715,10,573,-0.3427734375,0.96533203125,-0.181640625,1.0403618969681694
2023-08-01 15:52:06.280060,11,574,-0.42529296875,0.95068359375,-0.28955078125,1.0809778256819558
2023-08-01 15:52:06.358116,12,575,-0.35693359375,0.92236328125,-0.38818359375,1.062469818584143
2023-08-01 15:52:06.426863,13,576,-0.1142578125,0.8955078125,-0.39013671875,0.9834611071531182
2023-08-01 15:52:06.486676,14,577,-0.21923828125,0.97705078125,-0.28271484375,1.0404909110526994
2023-08-01 15:52:06.554932,15,578,-0.2548828125,0.94189453125,-0.19677734375,0.9954154304208234
2023-08-01 15:52:06.617093,16,579,-0.13037109375,0.90283203125,-0.25537109375,0.947268016064959
2023-08-01 15:52:06.679505,17,580,-0.17724609375,0.9228515625,-0.27490234375,0.9791028969202207
2023-08-01 15:52:06.736231,18,581,-0.1201171875,0.94580078125,-0.25,0.9856303853605674
2023-08-01 15:52:06.794705,19,582,-0.44482421875,0.9384765625,-0.31396484375,1.0849796159648928
2023-08-01 15:52:06.858878,20,583,-0.4541015625,0.93798828125,-0.2421875,1.0698995420054729
2023-08-01 15:52:06.929041,21,584,-0.2392578125,0.93701171875,-0.06396484375,0.9691887139010009
2023-08-01 15:52:06.984586,22,585,-0.138671875,0.96923828125,-0.13232421875,0.9880093287131795
2023-08-01 15:52:07.045687,23,586,-0.451171875,0.93359375,-0.0625,1.0387779362453162
2023-08-01 15:52:07.104724,24,587,0.1142578125,0.9013671875,0.16650390625,0.9237105635508637
2023-08-01 15:52:07.168906,25,588,0.51171875,0.91259765625,0.1201171875,1.0531470457763559
2023-08-01 15:52:07.230335,26,589,-0.09716796875,0.94580078125,0.04443359375,0.9518167240691096
2023-08-01 15:52:07.293499,27,590,-0.015625,0.9287109375,0.2021484375,0.9505851549655193
2023-08-01 15:52:07.353939,28,591,0.1650390625,0.90625,0.37255859375,0.9936432259256118
2023-08-01 15:52:07.417112,29,592,0.10986328125,0.91162109375,0.490234375,1.0408903407989736
2023-08-01 15:52:07.483036,30,593,0.14794921875,0.9111328125,0.400390625,1.0061633197104665
2023-08-01 15:52:07.540064,31,594,0.07177734375,0.9296875,0.31591796875,0.984517647231974
2023-08-01 15:52:07.605192,32,595,0.087890625,0.935546875,0.31591796875,0.9913510378590836
2023-08-01 15:52:07.667955,33,596,0.10693359375,0.90283203125,0.45361328125,1.0160243496342412
2023-08-01 15:52:07.734457,34,597,0.12890625,0.9033203125,0.42138671875,1.0050727212510804
2023-08-01 15:52:07.791289,35,598,0.109375,0.9296875,0.34423828125,0.9973874535802043
2023-08-01 15:52:07.849107,36,599,0.1416015625,0.90966796875,0.37451171875,0.9938842202959415
2023-08-01 15:52:07.915895,37,600,0.1318359375,0.92724609375,0.37109375,1.0074108417523608
2023-08-01 15:52:07.974662,38,601,0.3125,0.92626953125,0.4072265625,1.0589924304392648
2023-08-01 15:52:08.021837,39,602,0.10791015625,0.935546875,0.37353515625,1.0131244099807668
