Gesture Name,,stat_mean_x_0,stat_median_x_0,stat_std_x_0,stat_range_x_0,stat_skewness_x_0,stat_kurtosis_x_0,stat_mean_x_1,stat_median_x_1,stat_std_x_1,stat_range_x_1,stat_skewness_x_1,stat_kurtosis_x_1,stat_mean_x_2,stat_median_x_2,stat_std_x_2,stat_range_x_2,stat_skewness_x_2,stat_kurtosis_x_2,stat_mean_x_3,stat_median_x_3,stat_std_x_3,stat_range_x_3,stat_skewness_x_3,stat_kurtosis_x_3,stat_mean_x_4,stat_median_x_4,stat_std_x_4,stat_range_x_4,stat_skewness_x_4,stat_kurtosis_x_4,stat_mean_x_5,stat_median_x_5,stat_std_x_5,stat_range_x_5,stat_skewness_x_5,stat_kurtosis_x_5,stat_mean_x_6,stat_median_x_6,stat_std_x_6,stat_range_x_6,stat_skewness_x_6,stat_kurtosis_x_6,stat_mean_x_7,stat_median_x_7,stat_std_x_7,stat_range_x_7,stat_skewness_x_7,stat_kurtosis_x_7,stat_mean_x_8,stat_median_x_8,stat_std_x_8,stat_range_x_8,stat_skewness_x_8,stat_kurtosis_x_8,stat_mean_x_9,stat_median_x_9,stat_std_x_9,stat_range_x_9,stat_skewness_x_9,stat_kurtosis_x_9,stat_mean_x_10,stat_median_x_10,stat_std_x_10,stat_range_x_10,stat_skewness_x_10,stat_kurtosis_x_10,stat_mean_x_11,stat_median_x_11,stat_std_x_11,stat_range_x_11,stat_skewness_x_11,stat_kurtosis_x_11,stat_mean_x_12,stat_median_x_12,stat_std_x_12,stat_range_x_12,stat_skewness_x_12,stat_kurtosis_x_12,stat_mean_x_13,stat_median_x_13,stat_std_x_13,stat_range_x_13,stat_skewness_x_13,stat_kurtosis_x_13,stat_mean_x_14,stat_median_x_14,stat_std_x_14,stat_range_x_14,stat_skewness_x_14,stat_kurtosis_x_14,stat_mean_x_15,stat_median_x_15,stat_std_x_15,stat_range_x_15,stat_skewness_x_15,stat_kurtosis_x_15,stat_mean_x_16,stat_median_x_16,stat_std_x_16,stat_range_x_16,stat_skewness_x_16,stat_kurtosis_x_16,stat_mean_x_17,stat_median_x_17,stat_std_x_17,stat_range_x_17,stat_skewness_x_17,stat_kurtosis_x_17,stat_mean_x_18,stat_median_x_18,stat_std_x_18,stat_range_x_18,stat_skewness_x_18,stat_kurtosis_x_18,stat_mean_x_19,stat_median_x_19,stat_std_x_19,stat_range_x_19,stat_skewness_x_19,stat_kurtosis_x_19,stat_mean_x_20,stat_median_x_20,stat_std_x_20,stat_range_x_20,stat_skewness_x_20,stat_kurtosis_x_20,stat_mean_y_0,stat_median_y_0,stat_std_y_0,stat_range_y_0,stat_skewness_y_0,stat_kurtosis_y_0,stat_mean_y_1,stat_median_y_1,stat_std_y_1,stat_range_y_1,stat_skewness_y_1,stat_kurtosis_y_1,stat_mean_y_2,stat_median_y_2,stat_std_y_2,stat_range_y_2,stat_skewness_y_2,stat_kurtosis_y_2,stat_mean_y_3,stat_median_y_3,stat_std_y_3,stat_range_y_3,stat_skewness_y_3,stat_kurtosis_y_3,stat_mean_y_4,stat_median_y_4,stat_std_y_4,stat_range_y_4,stat_skewness_y_4,stat_kurtosis_y_4,stat_mean_y_5,stat_median_y_5,stat_std_y_5,stat_range_y_5,stat_skewness_y_5,stat_kurtosis_y_5,stat_mean_y_6,stat_median_y_6,stat_std_y_6,stat_range_y_6,stat_skewness_y_6,stat_kurtosis_y_6,stat_mean_y_7,stat_median_y_7,stat_std_y_7,stat_range_y_7,stat_skewness_y_7,stat_kurtosis_y_7,stat_mean_y_8,stat_median_y_8,stat_std_y_8,stat_range_y_8,stat_skewness_y_8,stat_kurtosis_y_8,stat_mean_y_9,stat_median_y_9,stat_std_y_9,stat_range_y_9,stat_skewness_y_9,stat_kurtosis_y_9,stat_mean_y_10,stat_median_y_10,stat_std_y_10,stat_range_y_10,stat_skewness_y_10,stat_kurtosis_y_10,stat_mean_y_11,stat_median_y_11,stat_std_y_11,stat_range_y_11,stat_skewness_y_11,stat_kurtosis_y_11,stat_mean_y_12,stat_median_y_12,stat_std_y_12,stat_range_y_12,stat_skewness_y_12,stat_kurtosis_y_12,stat_mean_y_13,stat_median_y_13,stat_std_y_13,stat_range_y_13,stat_skewness_y_13,stat_kurtosis_y_13,stat_mean_y_14,stat_median_y_14,stat_std_y_14,stat_range_y_14,stat_skewness_y_14,stat_kurtosis_y_14,stat_mean_y_15,stat_median_y_15,stat_std_y_15,stat_range_y_15,stat_skewness_y_15,stat_kurtosis_y_15,stat_mean_y_16,stat_median_y_16,stat_std_y_16,stat_range_y_16,stat_skewness_y_16,stat_kurtosis_y_16,stat_mean_y_17,stat_median_y_17,stat_std_y_17,stat_range_y_17,stat_skewness_y_17,stat_kurtosis_y_17,stat_mean_y_18,stat_median_y_18,stat_std_y_18,stat_range_y_18,stat_skewness_y_18,stat_kurtosis_y_18,stat_mean_y_19,stat_median_y_19,stat_std_y_19,stat_range_y_19,stat_skewness_y_19,stat_kurtosis_y_19,stat_mean_y_20,stat_median_y_20,stat_std_y_20,stat_range_y_20,stat_skewness_y_20,stat_kurtosis_y_20,stat_mean_z_0,stat_median_z_0,stat_std_z_0,stat_range_z_0,stat_skewness_z_0,stat_kurtosis_z_0,stat_mean_z_1,stat_median_z_1,stat_std_z_1,stat_range_z_1,stat_skewness_z_1,stat_kurtosis_z_1,stat_mean_z_2,stat_median_z_2,stat_std_z_2,stat_range_z_2,stat_skewness_z_2,stat_kurtosis_z_2,stat_mean_z_3,stat_median_z_3,stat_std_z_3,stat_range_z_3,stat_skewness_z_3,stat_kurtosis_z_3,stat_mean_z_4,stat_median_z_4,stat_std_z_4,stat_range_z_4,stat_skewness_z_4,stat_kurtosis_z_4,stat_mean_z_5,stat_median_z_5,stat_std_z_5,stat_range_z_5,stat_skewness_z_5,stat_kurtosis_z_5,stat_mean_z_6,stat_median_z_6,stat_std_z_6,stat_range_z_6,stat_skewness_z_6,stat_kurtosis_z_6,stat_mean_z_7,stat_median_z_7,stat_std_z_7,stat_range_z_7,stat_skewness_z_7,stat_kurtosis_z_7,stat_mean_z_8,stat_median_z_8,stat_std_z_8,stat_range_z_8,stat_skewness_z_8,stat_kurtosis_z_8,stat_mean_z_9,stat_median_z_9,stat_std_z_9,stat_range_z_9,stat_skewness_z_9,stat_kurtosis_z_9,stat_mean_z_10,stat_median_z_10,stat_std_z_10,stat_range_z_10,stat_skewness_z_10,stat_kurtosis_z_10,stat_mean_z_11,stat_median_z_11,stat_std_z_11,stat_range_z_11,stat_skewness_z_11,stat_kurtosis_z_11,stat_mean_z_12,stat_median_z_12,stat_std_z_12,stat_range_z_12,stat_skewness_z_12,stat_kurtosis_z_12,stat_mean_z_13,stat_median_z_13,stat_std_z_13,stat_range_z_13,stat_skewness_z_13,stat_kurtosis_z_13,stat_mean_z_14,stat_median_z_14,stat_std_z_14,stat_range_z_14,stat_skewness_z_14,stat_kurtosis_z_14,stat_mean_z_15,stat_median_z_15,stat_std_z_15,stat_range_z_15,stat_skewness_z_15,stat_kurtosis_z_15,stat_mean_z_16,stat_median_z_16,stat_std_z_16,stat_range_z_16,stat_skewness_z_16,stat_kurtosis_z_16,stat_mean_z_17,stat_median_z_17,stat_std_z_17,stat_range_z_17,stat_skewness_z_17,stat_kurtosis_z_17,stat_mean_z_18,stat_median_z_18,stat_std_z_18,stat_range_z_18,stat_skewness_z_18,stat_kurtosis_z_18,stat_mean_z_19,stat_median_z_19,stat_std_z_19,stat_range_z_19,stat_skewness_z_19,stat_kurtosis_z_19,stat_mean_z_20,stat_median_z_20,stat_std_z_20,stat_range_z_20,stat_skewness_z_20,stat_kurtosis_z_20,stat_mean_w,stat_median_w,stat_std_w,stat_range_w,stat_skewness_w,stat_kurtosis_w,stat_mean_x,stat_median_x,stat_std_x,stat_range_x,stat_skewness_x,stat_kurtosis_x,stat_mean_y,stat_median_y,stat_std_y,stat_range_y,stat_skewness_y,stat_kurtosis_y,stat_mean_z,stat_median_z,stat_std_z,stat_range_z,stat_skewness_z,stat_kurtosis_z,stat_mean_ax,stat_median_ax,stat_std_ax,stat_range_ax,stat_skewness_ax,stat_kurtosis_ax,stat_mean_ay,stat_median_ay,stat_std_ay,stat_range_ay,stat_skewness_ay,stat_kurtosis_ay,stat_mean_az,stat_median_az,stat_std_az,stat_range_az,stat_skewness_az,stat_kurtosis_az
twisthand_intermission1,,0.527783694,0.51424104,0.049280572,0.21902281,2.305123043,4.491725385,0.461005166,0.447330296,0.049821251,0.229904443,2.326032641,4.613282026,0.438231648,0.424218178,0.046118152,0.215767622,2.265473921,4.513701445,0.448600942,0.435880184,0.040113137,0.193476826,2.061608451,4.042095623,0.449322419,0.437747896,0.035666201,0.177669495,1.768548467,3.42016977,0.483713092,0.466420412,0.048406142,0.21670568,2.186774063,4.102811888,0.479341175,0.462517202,0.04906959,0.21957463,2.141714369,3.912881423,0.478124658,0.462992907,0.048940839,0.222610801,2.111021767,3.822117581,0.478539969,0.46438998,0.048720445,0.226896673,2.095347527,3.839367032,0.522821855,0.505043864,0.048452961,0.211598337,2.162671356,3.999690181,0.519440896,0.502722561,0.049473724,0.217369348,2.12331899,3.820557285,0.516326813,0.500638843,0.049368254,0.221642166,2.124175701,3.821301057,0.512327768,0.497736454,0.049150422,0.226006448,2.1241226,3.883112414,0.557980687,0.540660679,0.048610494,0.211872578,2.138250162,3.906650149,0.558955462,0.540652454,0.049725532,0.214915812,2.117139374,3.787785229,0.557639299,0.54033196,0.049441465,0.215110242,2.112110315,3.749542964,0.554043168,0.538934886,0.048856898,0.21667701,2.096029634,3.720253463,0.595251463,0.578655303,0.048152237,0.212399185,2.079957091,3.733411215,0.597597021,0.5789662,0.049296424,0.21600765,2.05156469,3.59710813,0.596744391,0.57965821,0.049130688,0.215552092,2.026431849,3.499594499,0.593655539,0.577507138,0.048744796,0.213390887,1.999170285,3.423895769,0.764906326,0.753181338,0.041551636,0.263699591,1.772038593,5.258852977,0.696818634,0.686332703,0.040838643,0.273177743,1.954979044,6.493950093,0.583655679,0.573997259,0.041615178,0.299514055,2.460968532,9.911553883,0.491534615,0.48275882,0.043168414,0.326219082,2.862592072,12.73913676,0.427010767,0.418850601,0.042442114,0.325668991,3.055058942,14.07955586,0.484752299,0.475138128,0.037704622,0.283425331,3.30512692,15.81574506,0.391668788,0.384050936,0.037885415,0.275628537,3.715349966,18.54597135,0.33259875,0.325082064,0.040983747,0.321615279,4.232534497,23.03891429,0.277294588,0.269352049,0.045782686,0.406103283,4.946913026,30.68626207,0.472481282,0.462146312,0.039489302,0.303705037,3.521206483,17.55217992,0.36477817,0.357444465,0.041081463,0.309615016,4.093158309,21.71694185,0.294962444,0.286670983,0.045538652,0.380258858,4.745699429,27.99502211,0.230005801,0.220952958,0.051885934,0.481231511,5.469966409,36.37777204,0.482020156,0.470669568,0.041547238,0.325560302,3.560861205,17.96604528,0.379531927,0.371200204,0.042537321,0.333510816,4.122156363,22.31104103,0.314606427,0.305116832,0.046472723,0.405273974,4.763234058,28.94959067,0.256465458,0.249563515,0.051498349,0.494128346,5.493710942,37.88155086,0.508180191,0.495305359,0.044418229,0.352246046,3.493106541,17.52383174,0.427157905,0.415849566,0.045289685,0.368059456,3.979373738,21.50168179,0.3745435,0.362482786,0.046902085,0.408026218,4.499986171,26.91133032,0.324444788,0.31425333,0.049629482,0.47112444,5.135116477,34.53607821,1.89E-07,1.84E-07,5.88E-08,6.06E-07,-1.314817226,12.05678755,-0.01262116,-0.011712745,0.002796056,0.015189331,-1.191904401,1.33407472,-0.008149823,-0.005406111,0.006953576,0.033688302,-1.200233488,0.648539819,-0.00604776,-0.001649025,0.010744433,0.057033566,-1.263027964,0.840158666,-0.002613575,0.003875104,0.014763117,0.080180069,-1.304446672,0.979456579,0.02886927,0.0310906,0.009069468,0.058732852,-1.412492824,2.424091505,0.020307083,0.024181141,0.012665226,0.08962559,-1.764941333,4.463055384,0.005105057,0.010521983,0.014561023,0.104473596,-1.946737555,5.401955917,-0.008150155,-0.001746878,0.01559136,0.105905473,-1.886499694,4.539161289,0.021766827,0.024280624,0.009107961,0.058496013,-1.586597103,2.829967763,0.01579198,0.01986008,0.012648495,0.085680109,-1.769485566,4.204736845,0.000346327,0.004900271,0.014069378,0.093273671,-1.708454809,3.581164694,-0.012323558,-0.007473239,0.014997849,0.091549746,-1.547105754,2.323337729,0.008843232,0.012029447,0.009012302,0.056590417,-1.683776022,3.067491448,-0.000303976,0.002998707,0.011837144,0.075469848,-1.596317494,2.997791718,-0.011137424,-0.007987369,0.013128177,0.073176457,-1.249763433,1.300866547,-0.020214344,-0.017236207,0.014044672,0.066241609,-1.066409555,0.591842083,-0.007328117,-0.003956598,0.008945901,0.055412771,-1.674596052,2.976445478,-0.015783513,-0.012472867,0.011871301,0.06871333,-1.399517096,1.798449277,-0.019671253,-0.016326502,0.013771987,0.067186057,-1.128838241,0.700902793,-0.023561794,-0.020300824,0.0150579,0.066005235,-0.997893042,0.323686735,0.779066721,0.780125678,0.01265165,0.080320299,0.20990911,1.66336583,0.491558097,0.490314692,0.024781963,0.129899353,-0.118617563,0.332208163,-0.353974326,-0.350374609,0.015474585,0.05650261,-0.284453934,-1.192913866,0.157654249,0.163064659,0.016296084,0.06678798,-1.085033197,0.452680439,0.028213129,0.02734375,0.032837704,0.208496094,0.208352467,0.441009061,0.871053258,0.873535156,0.03760629,0.255371094,-0.669845611,1.621351454,0.480299638,0.483886719,0.061171975,0.267578125,-0.195313587,-0.840148783
twisthand_gesture1,,0.53565202,0.523233235,0.031806475,0.098245531,0.545284673,-1.245006712,0.504577605,0.45670177,0.086340336,0.22671774,0.869923249,-1.034948737,0.492234802,0.43558225,0.107506198,0.284292579,0.82184979,-1.060721813,0.494835224,0.448790431,0.104184746,0.28508085,0.75933761,-1.069318834,0.490824019,0.454878896,0.111999827,0.321867496,0.702188267,-1.006868043,0.514527081,0.481176391,0.077611398,0.210718662,0.578240905,-1.365974271,0.503248698,0.47658743,0.071415959,0.200752914,0.508028157,-1.347321253,0.498689983,0.472723693,0.066439063,0.193051279,0.496943488,-1.310382286,0.496826344,0.471712783,0.061819099,0.185412169,0.471907941,-1.296048984,0.529852648,0.517486244,0.045049454,0.132282197,0.322399928,-1.441348291,0.520265983,0.515450478,0.039886469,0.123200625,0.141907474,-1.338527181,0.515654227,0.510163546,0.037247597,0.11852029,0.071541726,-1.28556136,0.512427996,0.505327106,0.036670369,0.118064374,0.035410384,-1.288878684,0.540716257,0.541055799,0.019583727,0.082983017,0.008144334,-0.027179778,0.536626366,0.533383816,0.018331417,0.067265123,-0.295999921,-0.692342741,0.53465115,0.530793518,0.018531225,0.068625808,-0.239861105,-0.787892453,0.533423028,0.531241566,0.019499807,0.074562281,-0.088927018,-0.651175542,0.551391349,0.564797014,0.031308142,0.094982505,-0.607790601,-0.936985577,0.549314314,0.564231843,0.035460855,0.108911753,-0.679135049,-0.845043361,0.548815182,0.562488675,0.035385484,0.110323161,-0.666963261,-0.822254329,0.548696566,0.559095144,0.033538323,0.11076501,-0.627471396,-0.796425156,0.720776838,0.721726924,0.014537211,0.055390954,-0.405974894,-0.644141831,0.648841352,0.655811101,0.023231243,0.077928782,-0.478618116,-0.956070865,0.541317279,0.544642508,0.019802524,0.071359813,-0.373224966,-0.825235186,0.453189856,0.452807575,0.013666577,0.053357631,-0.060361411,-0.49660369,0.391370877,0.392795473,0.011512439,0.046755195,-0.29490663,-0.39257511,0.438711067,0.433781877,0.016410422,0.058223903,-0.381185968,-0.65715721,0.33448518,0.33315073,0.017796255,0.066488683,0.690159703,-0.059315867,0.270378607,0.272051275,0.021708058,0.072242081,0.59978237,-0.580520746,0.213552139,0.214951411,0.023432024,0.083854496,0.546481659,-0.622036924,0.430513588,0.432426244,0.019108107,0.069477528,-0.124618538,-1.061623307,0.309540281,0.306982189,0.015203129,0.061039031,0.732941415,0.175298804,0.233002555,0.23245018,0.019868856,0.066353276,0.617401531,-0.582000589,0.166300782,0.167468891,0.022449768,0.070648879,0.482963824,-0.966286786,0.442018361,0.443067133,0.020915465,0.079210997,0.163997431,-0.798881633,0.327322627,0.32711342,0.014442464,0.060716242,-0.20937046,0.279731894,0.256732952,0.256140068,0.018804984,0.066515371,0.056213694,-0.995808321,0.196591318,0.202129126,0.024174854,0.07860747,-0.133205078,-1.350631865,0.468676586,0.461967036,0.02361308,0.092079341,0.646090171,-0.12501285,0.377824306,0.375768349,0.015988385,0.061319381,-0.324799459,-0.496428815,0.322008041,0.326516807,0.016716213,0.063275576,-0.766123798,-0.272009929,0.270828292,0.278291807,0.01920947,0.068528727,-0.783805057,-0.466660702,2.15E-07,2.36E-07,6.11E-08,2.91E-07,-0.722206567,0.169978885,-0.000623999,-0.009879294,0.016110746,0.049628554,0.633948687,-1.127379718,0.004489082,-0.003468354,0.017760017,0.060144043,0.681769789,-0.901505505,0.006391684,0.001121792,0.01822128,0.062382305,0.599837183,-0.996806379,0.008376328,0.006100609,0.017364566,0.065993162,0.388678281,-0.961992321,0.020537462,0.027933724,0.016830612,0.056734427,-1.082212408,-0.359444613,0.011492655,0.019152313,0.018320283,0.064861698,-0.870611527,-0.627374069,-0.000525605,0.003027725,0.014441319,0.062116174,-0.498915698,-0.510200367,-0.010460405,-0.0095272,0.011561062,0.065767689,-0.101806855,0.7179446,0.008786737,0.020919533,0.020469359,0.060172811,-0.797794149,-1.037719545,0.001030345,0.014997395,0.026340923,0.079737775,-0.66315048,-1.214798418,-0.010537745,0.000787593,0.024192344,0.077378737,-0.511522081,-1.291317969,-0.019729181,-0.011102002,0.021583408,0.076743349,-0.349978882,-1.272535911,-0.006192109,0.008790614,0.021941116,0.063313086,-0.537854709,-1.489546539,-0.01511844,-0.001116669,0.026473361,0.080039717,-0.446849372,-1.50922219,-0.022773507,-0.013142888,0.027393054,0.085534887,-0.284728036,-1.488387292,-0.0292282,-0.022398554,0.027082412,0.08906544,-0.151324131,-1.420962463,-0.022664664,-0.007171838,0.021738059,0.065375474,-0.474378656,-1.417063159,-0.030789656,-0.015393818,0.026142688,0.082831771,-0.387942125,-1.447084821,-0.032987594,-0.019936874,0.028550608,0.09848001,-0.299001486,-1.348927398,-0.035028939,-0.024377183,0.029610501,0.110043282,-0.253988202,-1.173229417,0.735686251,0.753055573,0.054913525,0.191682756,-1.234266099,0.273754128,0.437432636,0.51007551,0.121404604,0.33348541,-1.142517988,-0.424203442,-0.092969665,-0.348298132,0.367010903,0.940382302,0.793633191,-1.088897499,0.290163953,0.17686335,0.160284823,0.384411186,0.585943719,-1.442528819,-0.055625,0.036132813,0.19555534,0.837402344,-1.2006439,0.797514965,0.906669922,0.906982422,0.025292705,0.135742188,-0.147641936,1.288895687,0.183544922,0.382080078,0.325654292,0.919433594,-0.760129882,-1.099360549
twisthand_gesture2,,0.518661745,0.524187088,0.0269814,0.08912918,0.122061398,-1.400661238,0.511283429,0.468240201,0.088134479,0.208454132,0.196969262,-1.841582211,0.51095181,0.471669614,0.111305295,0.263187945,0.136685238,-1.806518306,0.512266192,0.490589529,0.10563802,0.252743185,0.073435087,-1.769255669,0.505819723,0.496727794,0.107680188,0.275658309,0.005718124,-1.686461684,0.519766779,0.511792004,0.077310933,0.189376414,-0.092194474,-1.794377696,0.504919523,0.512115479,0.068391733,0.166479319,-0.19017219,-1.729823097,0.496176113,0.510118604,0.060888918,0.154051393,-0.214909957,-1.669081373,0.490696115,0.505874455,0.054520412,0.141222924,-0.247171805,-1.607963423,0.518086063,0.531659544,0.042000983,0.122263938,-0.03129971,-1.504722125,0.50600588,0.521021247,0.034900143,0.098152846,-0.290004106,-1.49521211,0.500045527,0.514506817,0.031447781,0.090510398,-0.390513859,-1.401696627,0.496562494,0.50867492,0.030765803,0.095608979,-0.424188672,-1.260952811,0.513477367,0.505956769,0.021808013,0.087187082,0.832961754,-0.095103629,0.508134604,0.499185979,0.021214652,0.077440292,0.436925278,-0.780364668,0.507284915,0.49764955,0.0223887,0.08540982,0.502194067,-0.667789873,0.507947272,0.496456504,0.024557819,0.094618171,0.634736433,-0.516156018,0.508951346,0.535414577,0.041272915,0.116250694,-0.533743477,-1.430984412,0.506492572,0.535462976,0.044466455,0.125013679,-0.458630792,-1.526072501,0.507194411,0.534289122,0.044996338,0.130846798,-0.409087521,-1.517971986,0.509106649,0.531670511,0.044441057,0.133325487,-0.355129017,-1.475354676,0.695292065,0.70132488,0.020552952,0.070492089,-0.232697212,-0.991913179,0.621645385,0.627039611,0.030510991,0.107012451,-0.161571379,-0.957322903,0.51751341,0.518284321,0.026005344,0.096240073,0.023502672,-0.771759361,0.429737224,0.427830011,0.023675329,0.090238065,-0.074634663,-0.480636304,0.368316241,0.367346108,0.02796821,0.099141747,-0.118119412,-0.77928016,0.419375765,0.421673864,0.014140908,0.047353089,-0.500794186,-0.973142991,0.309771464,0.308462441,0.023744945,0.075564563,0.035631527,-1.083213848,0.246978576,0.241326228,0.0289702,0.088016734,0.043208206,-1.305556776,0.193761289,0.194099814,0.030324386,0.092066988,0.040137431,-1.468336356,0.412746085,0.415626943,0.012845366,0.052220821,-0.429904336,-0.482869788,0.285186246,0.284833848,0.020793474,0.064327508,0.036003093,-1.260207121,0.206440052,0.202773154,0.030600181,0.088252097,0.137521441,-1.467191946,0.141253144,0.133072108,0.034076539,0.097802043,0.188835679,-1.500121458,0.425128678,0.423926532,0.014327261,0.058825731,-0.022978139,-0.169690616,0.303815213,0.303682029,0.018035562,0.055036426,0.044704964,-1.241054659,0.231140846,0.221279159,0.029926206,0.085714608,0.266247511,-1.447222655,0.171902112,0.154687494,0.037544691,0.108804256,0.298121019,-1.48679238,0.451955833,0.448072851,0.018915804,0.072312117,0.457779996,-0.415085185,0.356432829,0.361921728,0.014938234,0.045506805,-0.542644721,-1.044960115,0.299659321,0.300180078,0.019905324,0.066358,-0.204084333,-1.039969412,0.248971329,0.2468649,0.024435803,0.083666921,-0.036990923,-1.039297919,2.17E-07,2.28E-07,8.82E-08,3.85E-07,-0.707871445,0.233134426,0.004876657,0.006101028,0.013965567,0.046078603,0.3653627,-0.708676265,0.01061246,0.010847269,0.014152967,0.052385326,0.661502391,-0.223479766,0.013131319,0.013836625,0.013802753,0.054281167,0.564527481,-0.33109947,0.015217201,0.016018527,0.012954592,0.062770408,0.019628735,0.201285077,0.016308701,0.020473,0.020112914,0.060557472,-0.309966796,-1.503719643,0.008880885,0.008133615,0.021695702,0.066722978,-0.155274953,-1.533910767,-0.000121345,-0.003163598,0.017704986,0.056310596,-0.080549317,-1.390357372,-0.00743121,-0.004362327,0.014297697,0.051785424,-0.105584668,-1.054528991,0.003756102,-9.98E-05,0.022409849,0.061561929,0.057015374,-1.74052749,-0.003726821,-0.014157613,0.02833566,0.078572109,0.129576338,-1.722614396,-0.012833819,-0.025807075,0.026481943,0.074781904,0.16453051,-1.671226933,-0.019861185,-0.029106541,0.024114378,0.07227326,0.166299516,-1.591426387,-0.010503624,-0.021893963,0.022569874,0.062669324,0.228042643,-1.661176491,-0.018646932,-0.033976674,0.027138738,0.075782515,0.270019343,-1.655469195,-0.024869941,-0.038522396,0.028086191,0.080031278,0.283528903,-1.574852647,-0.030027428,-0.040902026,0.027840545,0.082607064,0.267226262,-1.46810115,-0.02515128,-0.030592589,0.021662959,0.070934243,0.078496508,-1.298567383,-0.032042863,-0.037677549,0.025899337,0.08023009,0.152002292,-1.385292051,-0.032846646,-0.040049259,0.027773036,0.085522329,0.162502459,-1.345954982,-0.033587333,-0.03792312,0.028548877,0.08856653,0.103630467,-1.256788501,0.725674613,0.750277519,0.06328827,0.195211291,-0.714108465,-0.945021711,0.38342041,0.445614219,0.13879541,0.347894803,-0.477278961,-1.475491857,0.05673626,0.054645091,0.386990009,0.957092106,0.092953214,-1.670312719,0.362845411,0.417948991,0.154266625,0.373586416,-0.206470723,-1.719638658,-0.09124261,-0.104980469,0.256472258,1.025390625,0.377919707,-0.501254905,0.91089527,0.90625,0.038525879,0.189453125,0.970206356,1.502407908,0.065838788,0.1015625,0.327786539,0.930664063,-0.14346913,-1.516749836
