Timestamp,Index,Frame ID,w,x,y,z,ax,ay,az,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20
2023-08-01 15:52:00.655424,0,477,0.7549945116043091,0.5025452971458435,-0.3817818462848663,0.1779719144105911,0.11962890625,0.90673828125,0.390625,0.4847016036510467,0.6511310338973999,1.931544773015048e-07,0.4154278337955475,0.5943068265914917,-0.0101827913895249,0.3836152553558349,0.4838412702083587,-0.0006413766532205,0.3856761157512665,0.3929905891418457,0.0065579786896705,0.3741232752799988,0.3353515267372131,0.0154883554205298,0.4238036572933197,0.3738448023796081,0.0383315868675708,0.4152453541755676,0.2832163274288177,0.0343077182769775,0.4141462445259094,0.2261085957288742,0.0207068994641304,0.4151832163333893,0.1726810932159423,0.0087587535381317,0.4621793031692505,0.3585622012615204,0.0325050540268421,0.4555959403514862,0.2536749839782715,0.0332615599036216,0.4527098536491394,0.1872953176498413,0.0218079220503568,0.4493404328823089,0.1255307495594024,0.0114088347181677,0.4956131279468536,0.3652764558792114,0.0203758962452411,0.4941102564334869,0.2681231200695038,0.0184497758746147,0.4923682808876037,0.2106485366821289,0.0123165594413876,0.4899770021438598,0.1591857969760894,0.0055102608166635,0.5331317782402039,0.3872532844543457,0.0044946447014808,0.5323190689086914,0.3095561563968658,0.0028370467480272,0.5309323668479919,0.2631222605705261,0.0031068297103047,0.5286093950271606,0.2176738530397415,0.0014720319304615
2023-08-01 15:52:00.702692,1,478,0.7558844685554504,0.5021905899047852,-0.3796434998512268,0.1797611564397812,0.11767578125,0.90087890625,0.4560546875,0.4837191700935364,0.6495001316070557,2.044678097945507e-07,0.4149066507816314,0.5917491316795349,-0.0100516751408576,0.3837244212627411,0.4845149219036102,-0.0011862841201946,0.3860141634941101,0.3947157263755798,0.0052325241267681,0.3744034469127655,0.3361012935638428,0.0132546378299593,0.4237949848175049,0.3739350140094757,0.0377322733402252,0.4155465364456177,0.2835534214973449,0.0330949686467647,0.4149456918239593,0.2262118905782699,0.019289469346404,0.4166231751441955,0.172535702586174,0.0073101394809782,0.4622403085231781,0.3589601218700409,0.0315914675593376,0.4561079740524292,0.2545064389705658,0.0315604731440544,0.4531756639480591,0.1881395131349563,0.0198991876095533,0.4499659240245819,0.126446783542633,0.0095472875982522,0.495910495519638,0.3660127520561218,0.0191766005009412,0.495096743106842,0.2690983116626739,0.0163091383874416,0.4934617877006531,0.2118570655584335,0.0101444013416767,0.4911681413650512,0.1603023111820221,0.0035898501519113,0.5333317518234253,0.3886197507381439,0.0030898232944309,0.5325261950492859,0.3112662136554718,0.0004435500886756,0.5313096046447754,0.2648196220397949,0.0004938380443491,0.5290358066558838,0.2189970910549163,-0.0010514508467167
2023-08-01 15:52:00.751486,2,479,0.757072925567627,0.5031774640083313,-0.3735460340976715,0.1847063601016998,0.06640625,0.900390625,0.41845703125,0.4831939041614532,0.650526762008667,2.1492378721177374e-07,0.4143701791763305,0.5933030843734741,-0.0095725078135728,0.3835819661617279,0.4853689670562744,-0.0012295790947973,0.3863395452499389,0.3954410851001739,0.004490990191698,0.3741433620452881,0.336081326007843,0.0119131067767739,0.4233377575874328,0.3737833499908447,0.037511546164751,0.4135513007640838,0.2823117971420288,0.0330891273915767,0.412137508392334,0.2255148887634277,0.0196123924106359,0.4134304821491241,0.1727165579795837,0.007942171767354,0.4613840579986572,0.3584358692169189,0.0311143565922975,0.4539748430252075,0.2529580593109131,0.0311709810048341,0.4506856203079223,0.1861119419336319,0.019643822684884,0.4473497569561004,0.1254744231700897,0.0095566408708691,0.4951682984828949,0.3649366497993469,0.0185866355895996,0.4931781888008117,0.2661957740783691,0.0159649066627025,0.491288810968399,0.2085284292697906,0.009687028825283,0.4886654317378998,0.1578480303287506,0.0031969114206731,0.5325133800506592,0.3865507841110229,0.0024574322160333,0.5317521095275879,0.3086772859096527,0.0001979609805857,0.5296643376350403,0.2617467045783996,0.000315899727866,0.5265378355979919,0.2163169831037521,-0.0010542531963437
2023-08-01 15:52:00.812970,3,480,0.7598865032196045,0.5043933391571045,-0.3597060441970825,0.1969046890735626,0.1796875,0.91796875,0.37744140625,0.4855760335922241,0.6503154039382935,2.0218874396960018e-07,0.4151367545127868,0.5967656970024109,-0.0095901386812329,0.3831601440906524,0.4883396923542022,-5.474564750329591e-05,0.3842747211456299,0.396956205368042,0.0072054187767207,0.3716099262237549,0.3372625708580017,0.0164048541337251,0.4226681590080261,0.3736249506473541,0.0394413992762565,0.4118996858596802,0.2821929454803467,0.0367203466594219,0.4098240435123443,0.2260658293962478,0.0240008793771266,0.4107701778411865,0.173559233546257,0.0127704460173845,0.4605132043361664,0.3575601577758789,0.0340207293629646,0.4520381987094879,0.2513782978057861,0.0367372259497642,0.4484048783779144,0.1851230412721634,0.0265168119221925,0.4447448551654815,0.1245645880699157,0.0169657561928033,0.493928998708725,0.3639070093631744,0.0223916303366422,0.4912506639957428,0.2658171057701111,0.0224364046007394,0.4890961945056915,0.2085071802139282,0.017361830919981,0.4868578314781189,0.1584671437740326,0.0111648542806506,0.5317143201828003,0.3849268555641174,0.0070058573037385,0.5305026769638062,0.3073156177997589,0.0070146317593753,0.5287601351737976,0.2613888382911682,0.0081872707232832,0.5266724228858948,0.2168377339839935,0.007248630747199
2023-08-01 15:52:00.889003,4,481,0.7743523120880127,0.501300573348999,-0.3048058748245239,0.2370010912418365,0.26220703125,0.92236328125,0.48388671875,0.4850223362445831,0.6512541174888611,1.8955692837607785e-07,0.4162385463714599,0.5952051877975464,-0.0090142823755741,0.3840871453285217,0.4853721559047699,0.0007023219950497,0.3855099976062774,0.3945826292037964,0.0078366249799728,0.3733240067958832,0.3354154229164123,0.0164789818227291,0.4230008125305176,0.3737448751926422,0.0382717475295066,0.4138948917388916,0.2831563651561737,0.0339827537536621,0.4129843711853027,0.225221961736679,0.0200497843325138,0.4147621393203735,0.1706017851829528,0.0076664281077682,0.4606625437736511,0.3582964241504669,0.0315671972930431,0.4530351161956787,0.2535059154033661,0.0318113565444946,0.4499841928482055,0.1867811232805252,0.019482672214508,0.4467827677726745,0.1240592002868652,0.0082004340365529,0.4938599467277527,0.3652857542037964,0.0187382772564888,0.4923485517501831,0.2678337395191192,0.0160856321454048,0.490840196609497,0.2105015963315963,0.0088553614914417,0.4886500835418701,0.1593420803546905,0.0011208046926185,0.5314392447471619,0.3878172934055328,0.0023445372935384,0.5305729508399963,0.3099376559257507,-0.0003640007053036,0.5295391082763672,0.2628378868103027,-0.0012967486400157,0.5273707509040833,0.2164840251207351,-0.0039486922323703
2023-08-01 15:52:00.955556,5,482,0.7929640412330627,0.48951455950737,-0.2222913205623626,0.2866531908512115,0.20361328125,0.90380859375,0.447265625,0.4860387444496155,0.6508082747459412,1.901438508866704e-07,0.4161742925643921,0.5943846106529236,-0.0092506604269146,0.3850182592868805,0.4849548637866974,0.0005787251866422,0.3873021304607391,0.394317090511322,0.0077366014011204,0.3757979273796081,0.3342221677303314,0.0163960438221693,0.4237191379070282,0.3761857151985168,0.0391816981136798,0.4148705601692199,0.2864400446414947,0.0349058732390403,0.4145186841487884,0.2290777117013931,0.0209063123911619,0.4168121516704559,0.1744959503412246,0.008497423492372,0.4618103206157684,0.3600881993770599,0.0325393378734588,0.4540033042430877,0.256174087524414,0.0327179320156574,0.4510159194469452,0.1893900334835052,0.0200164075940847,0.4479463994503021,0.1265122294425964,0.0084468303248286,0.4951933026313782,0.3664099276065826,0.019612455740571,0.4934447407722473,0.2698659896850586,0.0165092572569847,0.4918564856052398,0.2125207781791687,0.0084233740344643,0.4894005954265594,0.1610634326934814,0.000182245959877,0.5327140092849731,0.3879153728485107,0.0031368229538202,0.5319096446037292,0.3101636469364166,-4.891680509899743e-05,0.5306792855262756,0.2633944451808929,-0.0015892926603555,0.5280675888061523,0.2169910073280334,-0.004678142722696
2023-08-01 15:52:01.010902,6,483,0.8044226765632629,0.4688822627067566,-0.116266943514347,0.3457392156124115,-0.30810546875,0.9453125,0.1796875,0.4789474904537201,0.6494012475013733,1.6459866003515344e-07,0.4229879677295685,0.5861231088638306,-0.0032102621626108,0.4054322838783264,0.4765464067459106,0.004345279186964,0.4131902754306793,0.3927653133869171,0.0078503228724002,0.4080036580562591,0.3327270150184631,0.0119202453643083,0.4367564618587494,0.3727346658706665,0.0339675210416317,0.4308746755123138,0.2833013534545898,0.0281440466642379,0.4276264905929565,0.2267226874828338,0.0152037208899855,0.4282610416412353,0.1731933206319809,0.0033988924697041,0.46668341755867,0.3575938045978546,0.0228014644235372,0.4609270989894867,0.2533572316169739,0.0193170867860317,0.4586850106716156,0.1851750463247299,0.0058322185650467,0.4575270414352417,0.1213435530662536,-0.006001157220453,0.4955202937126159,0.3645781278610229,0.0066796736791729,0.497545838356018,0.2616446614265442,0.0004032533324789,0.5006223320960999,0.2004163712263107,-0.0101473648101091,0.5012596249580383,0.1446964144706726,-0.0199955776333808,0.5257789492607117,0.3865624964237213,-0.0119952345266938,0.5299608111381531,0.3052915930747986,-0.0188506282866001,0.5333561301231384,0.254209041595459,-0.0235509350895881,0.5341150164604187,0.2050517052412033,-0.0288073886185884
2023-08-01 15:52:01.059009,7,484,0.8040812611579895,0.4490936398506164,-0.0337918847799301,0.3881060481071472,-0.07470703125,0.9345703125,0.0908203125,0.4825665950775146,0.6487507820129395,1.9597212030930685e-07,0.4265411794185638,0.5832903981208801,-0.0019302489235997,0.4118086397647857,0.4703416526317596,0.0054118526168167,0.4196627736091614,0.3896307051181793,0.0079699726775288,0.4197655618190765,0.3315125703811645,0.0113214645534753,0.4451580941677093,0.3694011270999908,0.0344946458935737,0.4409463405609131,0.2751884460449219,0.0281744059175252,0.4394869804382324,0.2157705426216125,0.0158394742757082,0.4424617290496826,0.1618847548961639,0.0048963990993797,0.4729660153388977,0.3576058149337768,0.0222518127411603,0.4674925804138183,0.2504818439483642,0.0172850657254457,0.4657871425151825,0.1788824498653412,0.0044214399531483,0.4661456644535064,0.114924281835556,-0.0061890231445431,0.5004486441612244,0.364944189786911,0.0050868513062596,0.5030356645584106,0.2587546706199646,-0.0018118844600394,0.5073321461677551,0.1973699927330017,-0.0109033798798918,0.5101132392883301,0.1444479823112487,-0.0189617071300745,0.5272554755210876,0.3848912715911865,-0.0146986972540616,0.5312928557395935,0.3025268316268921,-0.0215390808880329,0.5351422429084778,0.2493200004100799,-0.0255726110190153,0.5378333926200867,0.2002802938222885,-0.029827382415533
2023-08-01 15:52:01.103271,8,485,0.7997857928276062,0.4247708022594452,0.043026328086853,0.4219728112220764,-0.1845703125,0.94580078125,0.16650390625,0.4848273396492004,0.6469526886940002,1.6173991923551514e-07,0.4323517084121704,0.5745456218719482,0.0044500208459794,0.4245488047599792,0.462967038154602,0.0131677007302641,0.4351638853549957,0.3853298127651214,0.016009647399187,0.437387615442276,0.3293710350990295,0.0192069262266159,0.4581547081470489,0.3657188713550567,0.0375849790871143,0.4544435739517212,0.2709583640098572,0.0327548719942569,0.4507958590984344,0.212225928902626,0.0226756017655134,0.451535165309906,0.159479409456253,0.0135674681514501,0.482743501663208,0.3548587560653686,0.0219372641295194,0.4811945855617523,0.246196910738945,0.018310597166419,0.4803674519062042,0.1748129576444625,0.0080226473510265,0.4809852540493011,0.1123847365379333,-0.0005399904912337,0.506341814994812,0.363343596458435,0.001980199245736,0.5134808421134949,0.2547153234481811,-0.0031495701987296,0.5188028812408447,0.1913238763809204,-0.009960071183741,0.5235121846199036,0.13705575466156,-0.0165984295308589,0.5288636088371277,0.3847741484642029,-0.0200826618820428,0.5362995862960815,0.2995323240756988,-0.0250025670975446,0.5421538949012756,0.2444016635417938,-0.0270864572376012,0.5470799803733826,0.1951846033334732,-0.0300617776811122
2023-08-01 15:52:01.151118,9,486,0.784800112247467,0.3922113180160522,0.136701762676239,0.4599691927433014,-0.126953125,0.9287109375,0.1142578125,0.4975135326385498,0.646125316619873,1.0438102293619522e-07,0.44293874502182,0.5645633935928345,0.0142810782417654,0.442020833492279,0.4575796723365783,0.0265191961079835,0.4552380442619324,0.3847748041152954,0.0313047803938388,0.4550176858901977,0.3298379778861999,0.0358376316726207,0.473450630903244,0.3623855113983154,0.0439433120191097,0.4711645543575287,0.2660906612873077,0.0398656874895095,0.4681675732135772,0.2056833952665329,0.0305386558175086,0.4680711328983307,0.1505707204341888,0.0217446889728307,0.4955825507640838,0.3548483252525329,0.0229342635720968,0.4958012700080871,0.24530990421772,0.017617043107748,0.4949499070644378,0.1719932109117508,0.0064039081335067,0.494302898645401,0.108102798461914,-0.0026939690578728,0.5153483152389526,0.3649328947067261,-0.0014551919884979,0.5234617590904236,0.2560775279998779,-0.0078763626515865,0.5275609493255615,0.1897114813327789,-0.0149011323228478,0.5312724113464355,0.1319781839847564,-0.021608991548419,0.5329591631889343,0.3879496157169342,-0.0270052012056112,0.5381811261177063,0.3008863627910614,-0.0327762477099895,0.5433083176612854,0.2442433089017868,-0.0349290668964386,0.5485167503356934,0.1939056366682052,-0.0381290204823017
