stat_mean_x_0,stat_median_x_0,stat_std_x_0,stat_range_x_0,stat_skewness_x_0,stat_kurtosis_x_0,stat_mean_x_1,stat_median_x_1,stat_std_x_1,stat_range_x_1,stat_skewness_x_1,stat_kurtosis_x_1,stat_mean_x_2,stat_median_x_2,stat_std_x_2,stat_range_x_2,stat_skewness_x_2,stat_kurtosis_x_2,stat_mean_x_3,stat_median_x_3,stat_std_x_3,stat_range_x_3,stat_skewness_x_3,stat_kurtosis_x_3,stat_mean_x_4,stat_median_x_4,stat_std_x_4,stat_range_x_4,stat_skewness_x_4,stat_kurtosis_x_4,stat_mean_x_5,stat_median_x_5,stat_std_x_5,stat_range_x_5,stat_skewness_x_5,stat_kurtosis_x_5,stat_mean_x_6,stat_median_x_6,stat_std_x_6,stat_range_x_6,stat_skewness_x_6,stat_kurtosis_x_6,stat_mean_x_7,stat_median_x_7,stat_std_x_7,stat_range_x_7,stat_skewness_x_7,stat_kurtosis_x_7,stat_mean_x_8,stat_median_x_8,stat_std_x_8,stat_range_x_8,stat_skewness_x_8,stat_kurtosis_x_8,stat_mean_x_9,stat_median_x_9,stat_std_x_9,stat_range_x_9,stat_skewness_x_9,stat_kurtosis_x_9,stat_mean_x_10,stat_median_x_10,stat_std_x_10,stat_range_x_10,stat_skewness_x_10,stat_kurtosis_x_10,stat_mean_x_11,stat_median_x_11,stat_std_x_11,stat_range_x_11,stat_skewness_x_11,stat_kurtosis_x_11,stat_mean_x_12,stat_median_x_12,stat_std_x_12,stat_range_x_12,stat_skewness_x_12,stat_kurtosis_x_12,stat_mean_x_13,stat_median_x_13,stat_std_x_13,stat_range_x_13,stat_skewness_x_13,stat_kurtosis_x_13,stat_mean_x_14,stat_median_x_14,stat_std_x_14,stat_range_x_14,stat_skewness_x_14,stat_kurtosis_x_14,stat_mean_x_15,stat_median_x_15,stat_std_x_15,stat_range_x_15,stat_skewness_x_15,stat_kurtosis_x_15,stat_mean_x_16,stat_median_x_16,stat_std_x_16,stat_range_x_16,stat_skewness_x_16,stat_kurtosis_x_16,stat_mean_x_17,stat_median_x_17,stat_std_x_17,stat_range_x_17,stat_skewness_x_17,stat_kurtosis_x_17,stat_mean_x_18,stat_median_x_18,stat_std_x_18,stat_range_x_18,stat_skewness_x_18,stat_kurtosis_x_18,stat_mean_x_19,stat_median_x_19,stat_std_x_19,stat_range_x_19,stat_skewness_x_19,stat_kurtosis_x_19,stat_mean_x_20,stat_median_x_20,stat_std_x_20,stat_range_x_20,stat_skewness_x_20,stat_kurtosis_x_20,stat_mean_y_0,stat_median_y_0,stat_std_y_0,stat_range_y_0,stat_skewness_y_0,stat_kurtosis_y_0,stat_mean_y_1,stat_median_y_1,stat_std_y_1,stat_range_y_1,stat_skewness_y_1,stat_kurtosis_y_1,stat_mean_y_2,stat_median_y_2,stat_std_y_2,stat_range_y_2,stat_skewness_y_2,stat_kurtosis_y_2,stat_mean_y_3,stat_median_y_3,stat_std_y_3,stat_range_y_3,stat_skewness_y_3,stat_kurtosis_y_3,stat_mean_y_4,stat_median_y_4,stat_std_y_4,stat_range_y_4,stat_skewness_y_4,stat_kurtosis_y_4,stat_mean_y_5,stat_median_y_5,stat_std_y_5,stat_range_y_5,stat_skewness_y_5,stat_kurtosis_y_5,stat_mean_y_6,stat_median_y_6,stat_std_y_6,stat_range_y_6,stat_skewness_y_6,stat_kurtosis_y_6,stat_mean_y_7,stat_median_y_7,stat_std_y_7,stat_range_y_7,stat_skewness_y_7,stat_kurtosis_y_7,stat_mean_y_8,stat_median_y_8,stat_std_y_8,stat_range_y_8,stat_skewness_y_8,stat_kurtosis_y_8,stat_mean_y_9,stat_median_y_9,stat_std_y_9,stat_range_y_9,stat_skewness_y_9,stat_kurtosis_y_9,stat_mean_y_10,stat_median_y_10,stat_std_y_10,stat_range_y_10,stat_skewness_y_10,stat_kurtosis_y_10,stat_mean_y_11,stat_median_y_11,stat_std_y_11,stat_range_y_11,stat_skewness_y_11,stat_kurtosis_y_11,stat_mean_y_12,stat_median_y_12,stat_std_y_12,stat_range_y_12,stat_skewness_y_12,stat_kurtosis_y_12,stat_mean_y_13,stat_median_y_13,stat_std_y_13,stat_range_y_13,stat_skewness_y_13,stat_kurtosis_y_13,stat_mean_y_14,stat_median_y_14,stat_std_y_14,stat_range_y_14,stat_skewness_y_14,stat_kurtosis_y_14,stat_mean_y_15,stat_median_y_15,stat_std_y_15,stat_range_y_15,stat_skewness_y_15,stat_kurtosis_y_15,stat_mean_y_16,stat_median_y_16,stat_std_y_16,stat_range_y_16,stat_skewness_y_16,stat_kurtosis_y_16,stat_mean_y_17,stat_median_y_17,stat_std_y_17,stat_range_y_17,stat_skewness_y_17,stat_kurtosis_y_17,stat_mean_y_18,stat_median_y_18,stat_std_y_18,stat_range_y_18,stat_skewness_y_18,stat_kurtosis_y_18,stat_mean_y_19,stat_median_y_19,stat_std_y_19,stat_range_y_19,stat_skewness_y_19,stat_kurtosis_y_19,stat_mean_y_20,stat_median_y_20,stat_std_y_20,stat_range_y_20,stat_skewness_y_20,stat_kurtosis_y_20,stat_mean_z_0,stat_median_z_0,stat_std_z_0,stat_range_z_0,stat_skewness_z_0,stat_kurtosis_z_0,stat_mean_z_1,stat_median_z_1,stat_std_z_1,stat_range_z_1,stat_skewness_z_1,stat_kurtosis_z_1,stat_mean_z_2,stat_median_z_2,stat_std_z_2,stat_range_z_2,stat_skewness_z_2,stat_kurtosis_z_2,stat_mean_z_3,stat_median_z_3,stat_std_z_3,stat_range_z_3,stat_skewness_z_3,stat_kurtosis_z_3,stat_mean_z_4,stat_median_z_4,stat_std_z_4,stat_range_z_4,stat_skewness_z_4,stat_kurtosis_z_4,stat_mean_z_5,stat_median_z_5,stat_std_z_5,stat_range_z_5,stat_skewness_z_5,stat_kurtosis_z_5,stat_mean_z_6,stat_median_z_6,stat_std_z_6,stat_range_z_6,stat_skewness_z_6,stat_kurtosis_z_6,stat_mean_z_7,stat_median_z_7,stat_std_z_7,stat_range_z_7,stat_skewness_z_7,stat_kurtosis_z_7,stat_mean_z_8,stat_median_z_8,stat_std_z_8,stat_range_z_8,stat_skewness_z_8,stat_kurtosis_z_8,stat_mean_z_9,stat_median_z_9,stat_std_z_9,stat_range_z_9,stat_skewness_z_9,stat_kurtosis_z_9,stat_mean_z_10,stat_median_z_10,stat_std_z_10,stat_range_z_10,stat_skewness_z_10,stat_kurtosis_z_10,stat_mean_z_11,stat_median_z_11,stat_std_z_11,stat_range_z_11,stat_skewness_z_11,stat_kurtosis_z_11,stat_mean_z_12,stat_median_z_12,stat_std_z_12,stat_range_z_12,stat_skewness_z_12,stat_kurtosis_z_12,stat_mean_z_13,stat_median_z_13,stat_std_z_13,stat_range_z_13,stat_skewness_z_13,stat_kurtosis_z_13,stat_mean_z_14,stat_median_z_14,stat_std_z_14,stat_range_z_14,stat_skewness_z_14,stat_kurtosis_z_14,stat_mean_z_15,stat_median_z_15,stat_std_z_15,stat_range_z_15,stat_skewness_z_15,stat_kurtosis_z_15,stat_mean_z_16,stat_median_z_16,stat_std_z_16,stat_range_z_16,stat_skewness_z_16,stat_kurtosis_z_16,stat_mean_z_17,stat_median_z_17,stat_std_z_17,stat_range_z_17,stat_skewness_z_17,stat_kurtosis_z_17,stat_mean_z_18,stat_median_z_18,stat_std_z_18,stat_range_z_18,stat_skewness_z_18,stat_kurtosis_z_18,stat_mean_z_19,stat_median_z_19,stat_std_z_19,stat_range_z_19,stat_skewness_z_19,stat_kurtosis_z_19,stat_mean_z_20,stat_median_z_20,stat_std_z_20,stat_range_z_20,stat_skewness_z_20,stat_kurtosis_z_20,stat_mean_w,stat_median_w,stat_std_w,stat_range_w,stat_skewness_w,stat_kurtosis_w,stat_mean_x,stat_median_x,stat_std_x,stat_range_x,stat_skewness_x,stat_kurtosis_x,stat_mean_y,stat_median_y,stat_std_y,stat_range_y,stat_skewness_y,stat_kurtosis_y,stat_mean_z,stat_median_z,stat_std_z,stat_range_z,stat_skewness_z,stat_kurtosis_z,stat_mean_ax,stat_median_ax,stat_std_ax,stat_range_ax,stat_skewness_ax,stat_kurtosis_ax,stat_mean_ay,stat_median_ay,stat_std_ay,stat_range_ay,stat_skewness_ay,stat_kurtosis_ay,stat_mean_az,stat_median_az,stat_std_az,stat_range_az,stat_skewness_az,stat_kurtosis_az
0.5143040474504232,0.5255533158779144,0.021343595730490723,0.07122242450714111,-0.8595691557924865,-0.6915484246333001,0.5283544696867466,0.5795582830905914,0.07489879936780193,0.19121882319450378,-0.517765875465988,-1.6311374260629101,0.5348286684602499,0.5895226895809174,0.0888896979486914,0.236863911151886,-0.5191392277215974,-1.5457657539126777,0.5330219101160765,0.579216331243515,0.08206249350693912,0.22872453927993774,-0.5334812117504178,-1.4422342797126668,0.5307525424286723,0.5677101314067841,0.08409488446095925,0.24732723832130438,-0.4962041343688656,-1.3057168836341317,0.5283671496436,0.5644715130329132,0.05835029827916702,0.16091692447662354,-0.7440459154335144,-1.1944209585462824,0.5075949635356665,0.5261683464050293,0.05009294418121557,0.147227942943573,-0.6879063949424875,-1.0668777239598453,0.49406879767775536,0.5068889558315277,0.04543444294083303,0.13595139980316168,-0.5516162576417669,-1.1314484845047688,0.4846529047936201,0.49291451275348663,0.041234391032475594,0.12610062956809998,-0.4432388855867701,-1.195222718259474,0.511020758189261,0.5273705720901489,0.02779375926029362,0.09455516934394836,-0.9545896735004281,-0.6790311140807308,0.491062399931252,0.500468984246254,0.02061107754389268,0.07433569431304932,-0.8767860704292701,-0.33848449315956186,0.48000901751220226,0.48648886382579803,0.018191516289046455,0.06916376948356628,-0.5934444201704525,-0.5196744835603311,0.472974069416523,0.4783310741186142,0.017896255337701627,0.06658810377120972,-0.47368229210101115,-0.7816957204827806,0.49296665377914906,0.48879341781139374,0.012904286456270259,0.051214694976806696,1.37787004851099,1.2859822453791514,0.47886842116713524,0.4727044552564621,0.01532705002265721,0.04993402957916265,0.39707900193642376,-1.1182151266267268,0.4733509933575988,0.4686380177736282,0.017572668023570777,0.06266289949417114,0.25135954860285803,-0.8623338141474215,0.47043803706765175,0.4671824127435684,0.018901020908279467,0.07114487886428833,0.2224516394381877,-0.6257700412677565,0.4754300191998482,0.45233048498630524,0.03430534847862095,0.09113198518753057,0.49290612607224576,-1.5766005585539031,0.46585166919976473,0.44096556305885315,0.03865165516107373,0.1032823920249939,0.5489376667669095,-1.4667908001021128,0.46211688686162233,0.4375249594449997,0.0397533511447231,0.11082476377487183,0.5952867131807441,-1.3191764696601709,0.46039379574358463,0.43881312012672424,0.03939040886608338,0.11322280764579773,0.611789493669626,-1.2125644269619857,0.6247190944850445,0.6308249235153198,0.018022419463955164,0.05914425849914551,-0.5767178044409648,-0.9353741324898528,0.5481682065874338,0.5517992675304413,0.02384256875578097,0.08746439218521118,-0.22857145899844403,-0.8537309817394032,0.45176844112575054,0.4566387683153152,0.02076555193888742,0.07579591870307928,-0.43534891597433706,-0.7538722945792311,0.37109507247805595,0.3739040940999985,0.020319145848810064,0.0748271644115448,-0.6104351117282129,-0.3980963572732015,0.311072638258338,0.3129964768886566,0.021626992103550464,0.07939445972442627,-0.3080322087825483,-0.5790887620730842,0.37286905758082867,0.3734181225299835,0.011837086466047196,0.0403639972209931,-0.3361361734009232,-0.9139523889066776,0.26789792254567146,0.26364353299140925,0.014293279432396113,0.04667775332927712,0.5231195667246444,-0.9224362577935912,0.2082169130444526,0.2010833844542503,0.014023602389279877,0.048941865563392695,0.9027391491662322,-0.48372567724309246,0.15977769391611213,0.15591841191053385,0.011915419981263591,0.05765961110591891,0.7729889979198588,0.6255231748370069,0.37034376338124275,0.3700330257415771,0.011506461616589005,0.03805848956108099,-0.020691319710684428,-1.1543362126039167,0.24830309301614759,0.2444173172116279,0.012448409851552574,0.04456065595150002,1.0665161038296065,0.13220912751796376,0.17239047633484,0.16495893150568006,0.014689814129271582,0.0452086031436921,1.0093339108949844,-0.5527096998004581,0.11159905698150394,0.10644362866878504,0.013384240623017917,0.0483050346374512,1.1328889464948353,-0.12679288487663154,0.38433593325316906,0.38470035791397095,0.012795416813075859,0.0468208491802215,-0.19066596941734326,-0.905255881269369,0.2688505733385682,0.26796211302280426,0.010998944771117082,0.05290773510932928,1.3759576512605185,2.7436972759083913,0.19749598344787953,0.19335284829139704,0.012859729467733633,0.06093892455101019,1.3802221275911861,1.823034150736028,0.14022205537185067,0.13656526803970334,0.014484421724810789,0.0694543272256852,1.0487879404904312,1.0749346375825226,0.41229645255953074,0.4147172272205353,0.015828957109813156,0.05798199772834778,-0.22675978649492468,-0.8706855074946342,0.32169792521744967,0.31972688436508173,0.015649854896064293,0.07918381690978998,1.782686721166192,4.271727827624033,0.2672703927382827,0.26655784249305725,0.017442264618687423,0.09276247024536127,2.005066519297407,5.448269375434355,0.21966674737632272,0.2185692712664604,0.020171041797780398,0.11090439558029178,1.9574698389043823,5.47504448154184,1.8503500076594293e-07,1.9486511604327466e-07,7.947531577629564e-08,3.5306533874290835e-07,-1.3259896436718863,1.9619027519496832,0.010218417487294535,0.01156431669369335,0.010404086780097849,0.051062146201729705,0.03457648986125763,0.7016462899220239,0.015106953060865142,0.01587439700961105,0.012120816932942768,0.0563931679353117,0.2870386336791396,0.5844834732989499,0.01662139114887392,0.01864860765635965,0.013713851212707642,0.0618439121171831,-0.11196718867745907,-0.17884171933513437,0.017116159667239082,0.02063741628080605,0.01469228076598662,0.067853147163987,-0.6167275987769931,0.057781750205780025,0.008894763643183985,6.5709464251999966e-06,0.015750380925816553,0.0459781833924352,0.789524588511397,-1.0374572016962584,0.0010656404210749564,-0.0060540856793522,0.01546060411690747,0.0523545779287814,0.8714590234728262,-0.791501539038515,-0.005434019498352399,-0.00922915292903775,0.012583017096998678,0.0575908366590737,0.4129065985235362,-0.0409092424801214,-0.010357584018493035,-0.0096826269291341,0.011364232983896288,0.058651754632592104,-0.7258768345370459,1.7679126403488858,-0.004740262569612225,-0.01275746617466205,0.01497779803448669,0.049691298976540496,0.9100100759129667,-0.7761636163406269,-0.014475775038590634,-0.0214459057897329,0.017178349649505854,0.0612229239195584,0.9550884564485149,-0.5384940731250518,-0.022589531628909726,-0.026571484282612752,0.014820561798648196,0.0595642356202005,0.6144677231048414,-0.45946786978818954,-0.028119880198573758,-0.028318756259977748,0.013273257075430141,0.059962943603750395,-0.10787886074581451,-0.11973868118111097,-0.018326845792671492,-0.019942152313888052,0.013099553222032302,0.0529103148728608,0.8626203337150203,-0.1032953821987026,-0.02777418747427869,-0.03056888375431295,0.014679091141450176,0.0613012192770838,0.7330559843325608,-0.09054493135371011,-0.03418190200318345,-0.0332763623446226,0.014450508448607366,0.0622142797801643,0.35664077769321534,-0.20377748939850582,-0.038729359221179,-0.0362930819392204,0.014352408671312324,0.0637212917208671,0.03836050200485224,-0.4034004426122917,-0.031008781293309043,-0.030143174342811052,0.01238099707098081,0.06020772145257062,0.03675001237679538,0.19863571686676718,-0.03874662115413225,-0.0363412089645862,0.014454095778026229,0.0666386489756405,-0.018650881084821314,-0.20443124727634654,-0.04003802688384889,-0.038068715482950155,0.01578126253568949,0.0691810171119869,-0.08897332263476328,-0.4433579707178197,-0.04049290118564382,-0.0407522171735763,0.017244570321731743,0.0706523456610739,-0.08317632775331919,-0.655876688107798,0.7181098684668541,0.725932389497757,0.06054782420359983,0.16677701473236084,0.00043467848773231973,-1.5155772968137795,0.30040122754871845,0.25632879883050913,0.13672463727277623,0.35055385529994965,0.3854173826207,-1.5097570964745664,0.2190472139045596,0.3564395010471344,0.3204370408610418,0.9055845737457275,-0.6665147083740915,-1.102749740905663,0.4623829070478678,0.5287945568561554,0.10735819039856898,0.3164423555135727,-1.05191166898766,-0.4379887772585165,-0.1505584716796875,-0.22412109375,0.264369876118536,1.25927734375,-0.019197263823646293,0.647210706323778,0.9222412109375,0.921142578125,0.023841896696982057,0.12646484375,-0.3132002912734447,1.261588230893138,-0.0400543212890625,-0.097900390625,0.24134253680499337,0.79931640625,0.4077477015989045,-1.1512908455358946
