td_x_0_mean_abs_diff,td_x_0_mean_diff,td_x_0_rms,td_x_0_peak_count,td_x_0_mean_time_between_peaks,td_y_0_mean_abs_diff,td_y_0_mean_diff,td_y_0_rms,td_y_0_peak_count,td_y_0_mean_time_between_peaks,td_z_0_mean_abs_diff,td_z_0_mean_diff,td_z_0_rms,td_z_0_peak_count,td_z_0_mean_time_between_peaks,td_x_1_mean_abs_diff,td_x_1_mean_diff,td_x_1_rms,td_x_1_peak_count,td_x_1_mean_time_between_peaks,td_y_1_mean_abs_diff,td_y_1_mean_diff,td_y_1_rms,td_y_1_peak_count,td_y_1_mean_time_between_peaks,td_z_1_mean_abs_diff,td_z_1_mean_diff,td_z_1_rms,td_z_1_peak_count,td_z_1_mean_time_between_peaks,td_x_2_mean_abs_diff,td_x_2_mean_diff,td_x_2_rms,td_x_2_peak_count,td_x_2_mean_time_between_peaks,td_y_2_mean_abs_diff,td_y_2_mean_diff,td_y_2_rms,td_y_2_peak_count,td_y_2_mean_time_between_peaks,td_z_2_mean_abs_diff,td_z_2_mean_diff,td_z_2_rms,td_z_2_peak_count,td_z_2_mean_time_between_peaks,td_x_3_mean_abs_diff,td_x_3_mean_diff,td_x_3_rms,td_x_3_peak_count,td_x_3_mean_time_between_peaks,td_y_3_mean_abs_diff,td_y_3_mean_diff,td_y_3_rms,td_y_3_peak_count,td_y_3_mean_time_between_peaks,td_z_3_mean_abs_diff,td_z_3_mean_diff,td_z_3_rms,td_z_3_peak_count,td_z_3_mean_time_between_peaks,td_x_4_mean_abs_diff,td_x_4_mean_diff,td_x_4_rms,td_x_4_peak_count,td_x_4_mean_time_between_peaks,td_y_4_mean_abs_diff,td_y_4_mean_diff,td_y_4_rms,td_y_4_peak_count,td_y_4_mean_time_between_peaks,td_z_4_mean_abs_diff,td_z_4_mean_diff,td_z_4_rms,td_z_4_peak_count,td_z_4_mean_time_between_peaks,td_x_5_mean_abs_diff,td_x_5_mean_diff,td_x_5_rms,td_x_5_peak_count,td_x_5_mean_time_between_peaks,td_y_5_mean_abs_diff,td_y_5_mean_diff,td_y_5_rms,td_y_5_peak_count,td_y_5_mean_time_between_peaks,td_z_5_mean_abs_diff,td_z_5_mean_diff,td_z_5_rms,td_z_5_peak_count,td_z_5_mean_time_between_peaks,td_x_6_mean_abs_diff,td_x_6_mean_diff,td_x_6_rms,td_x_6_peak_count,td_x_6_mean_time_between_peaks,td_y_6_mean_abs_diff,td_y_6_mean_diff,td_y_6_rms,td_y_6_peak_count,td_y_6_mean_time_between_peaks,td_z_6_mean_abs_diff,td_z_6_mean_diff,td_z_6_rms,td_z_6_peak_count,td_z_6_mean_time_between_peaks,td_x_7_mean_abs_diff,td_x_7_mean_diff,td_x_7_rms,td_x_7_peak_count,td_x_7_mean_time_between_peaks,td_y_7_mean_abs_diff,td_y_7_mean_diff,td_y_7_rms,td_y_7_peak_count,td_y_7_mean_time_between_peaks,td_z_7_mean_abs_diff,td_z_7_mean_diff,td_z_7_rms,td_z_7_peak_count,td_z_7_mean_time_between_peaks,td_x_8_mean_abs_diff,td_x_8_mean_diff,td_x_8_rms,td_x_8_peak_count,td_x_8_mean_time_between_peaks,td_y_8_mean_abs_diff,td_y_8_mean_diff,td_y_8_rms,td_y_8_peak_count,td_y_8_mean_time_between_peaks,td_z_8_mean_abs_diff,td_z_8_mean_diff,td_z_8_rms,td_z_8_peak_count,td_z_8_mean_time_between_peaks,td_x_9_mean_abs_diff,td_x_9_mean_diff,td_x_9_rms,td_x_9_peak_count,td_x_9_mean_time_between_peaks,td_y_9_mean_abs_diff,td_y_9_mean_diff,td_y_9_rms,td_y_9_peak_count,td_y_9_mean_time_between_peaks,td_z_9_mean_abs_diff,td_z_9_mean_diff,td_z_9_rms,td_z_9_peak_count,td_z_9_mean_time_between_peaks,td_x_10_mean_abs_diff,td_x_10_mean_diff,td_x_10_rms,td_x_10_peak_count,td_x_10_mean_time_between_peaks,td_y_10_mean_abs_diff,td_y_10_mean_diff,td_y_10_rms,td_y_10_peak_count,td_y_10_mean_time_between_peaks,td_z_10_mean_abs_diff,td_z_10_mean_diff,td_z_10_rms,td_z_10_peak_count,td_z_10_mean_time_between_peaks,td_x_11_mean_abs_diff,td_x_11_mean_diff,td_x_11_rms,td_x_11_peak_count,td_x_11_mean_time_between_peaks,td_y_11_mean_abs_diff,td_y_11_mean_diff,td_y_11_rms,td_y_11_peak_count,td_y_11_mean_time_between_peaks,td_z_11_mean_abs_diff,td_z_11_mean_diff,td_z_11_rms,td_z_11_peak_count,td_z_11_mean_time_between_peaks,td_x_12_mean_abs_diff,td_x_12_mean_diff,td_x_12_rms,td_x_12_peak_count,td_x_12_mean_time_between_peaks,td_y_12_mean_abs_diff,td_y_12_mean_diff,td_y_12_rms,td_y_12_peak_count,td_y_12_mean_time_between_peaks,td_z_12_mean_abs_diff,td_z_12_mean_diff,td_z_12_rms,td_z_12_peak_count,td_z_12_mean_time_between_peaks,td_x_13_mean_abs_diff,td_x_13_mean_diff,td_x_13_rms,td_x_13_peak_count,td_x_13_mean_time_between_peaks,td_y_13_mean_abs_diff,td_y_13_mean_diff,td_y_13_rms,td_y_13_peak_count,td_y_13_mean_time_between_peaks,td_z_13_mean_abs_diff,td_z_13_mean_diff,td_z_13_rms,td_z_13_peak_count,td_z_13_mean_time_between_peaks,td_x_14_mean_abs_diff,td_x_14_mean_diff,td_x_14_rms,td_x_14_peak_count,td_x_14_mean_time_between_peaks,td_y_14_mean_abs_diff,td_y_14_mean_diff,td_y_14_rms,td_y_14_peak_count,td_y_14_mean_time_between_peaks,td_z_14_mean_abs_diff,td_z_14_mean_diff,td_z_14_rms,td_z_14_peak_count,td_z_14_mean_time_between_peaks,td_x_15_mean_abs_diff,td_x_15_mean_diff,td_x_15_rms,td_x_15_peak_count,td_x_15_mean_time_between_peaks,td_y_15_mean_abs_diff,td_y_15_mean_diff,td_y_15_rms,td_y_15_peak_count,td_y_15_mean_time_between_peaks,td_z_15_mean_abs_diff,td_z_15_mean_diff,td_z_15_rms,td_z_15_peak_count,td_z_15_mean_time_between_peaks,td_x_16_mean_abs_diff,td_x_16_mean_diff,td_x_16_rms,td_x_16_peak_count,td_x_16_mean_time_between_peaks,td_y_16_mean_abs_diff,td_y_16_mean_diff,td_y_16_rms,td_y_16_peak_count,td_y_16_mean_time_between_peaks,td_z_16_mean_abs_diff,td_z_16_mean_diff,td_z_16_rms,td_z_16_peak_count,td_z_16_mean_time_between_peaks,td_x_17_mean_abs_diff,td_x_17_mean_diff,td_x_17_rms,td_x_17_peak_count,td_x_17_mean_time_between_peaks,td_y_17_mean_abs_diff,td_y_17_mean_diff,td_y_17_rms,td_y_17_peak_count,td_y_17_mean_time_between_peaks,td_z_17_mean_abs_diff,td_z_17_mean_diff,td_z_17_rms,td_z_17_peak_count,td_z_17_mean_time_between_peaks,td_x_18_mean_abs_diff,td_x_18_mean_diff,td_x_18_rms,td_x_18_peak_count,td_x_18_mean_time_between_peaks,td_y_18_mean_abs_diff,td_y_18_mean_diff,td_y_18_rms,td_y_18_peak_count,td_y_18_mean_time_between_peaks,td_z_18_mean_abs_diff,td_z_18_mean_diff,td_z_18_rms,td_z_18_peak_count,td_z_18_mean_time_between_peaks,td_x_19_mean_abs_diff,td_x_19_mean_diff,td_x_19_rms,td_x_19_peak_count,td_x_19_mean_time_between_peaks,td_y_19_mean_abs_diff,td_y_19_mean_diff,td_y_19_rms,td_y_19_peak_count,td_y_19_mean_time_between_peaks,td_z_19_mean_abs_diff,td_z_19_mean_diff,td_z_19_rms,td_z_19_peak_count,td_z_19_mean_time_between_peaks,td_x_20_mean_abs_diff,td_x_20_mean_diff,td_x_20_rms,td_x_20_peak_count,td_x_20_mean_time_between_peaks,td_y_20_mean_abs_diff,td_y_20_mean_diff,td_y_20_rms,td_y_20_peak_count,td_y_20_mean_time_between_peaks,td_z_20_mean_abs_diff,td_z_20_mean_diff,td_z_20_rms,td_z_20_peak_count,td_z_20_mean_time_between_peaks,td_w_mean_abs_diff,td_w_mean_diff,td_w_rms,td_w_peak_count,td_w_mean_time_between_peaks,td_x_mean_abs_diff,td_x_mean_diff,td_x_rms,td_x_peak_count,td_x_mean_time_between_peaks,td_y_mean_abs_diff,td_y_mean_diff,td_y_rms,td_y_peak_count,td_y_mean_time_between_peaks,td_z_mean_abs_diff,td_z_mean_diff,td_z_rms,td_z_peak_count,td_z_mean_time_between_peaks,td_ax_mean_abs_diff,td_ax_mean_diff,td_ax_rms,td_ax_peak_count,td_ax_mean_time_between_peaks,td_ay_mean_abs_diff,td_ay_mean_diff,td_ay_rms,td_ay_peak_count,td_ay_mean_time_between_peaks,td_az_mean_abs_diff,td_az_mean_diff,td_az_rms,td_az_peak_count,td_az_mean_time_between_peaks
0.0017528757452964783,2.773354450861613e-05,0.5113555753918224,13,3.8333333333333335,0.002969240148862203,-0.00015721221764882407,0.729934323210394,5,8.25,5.6810572246490665e-08,-8.283625637280569e-11,4.474075701026035e-07,9,5.625,0.0014524223903814974,1.227979858716329e-05,0.44931952298263605,11,4.6,0.003108834226926168,-0.00014036893844604492,0.6696528193749692,9,5.75,0.001609615729345621,-1.3141116748254154e-05,0.014566489653034354,8,5.0,0.0015807977567116362,-7.85849988460425e-06,0.41122891488757907,10,5.111111111111111,0.0026533963779608407,-0.00012487048904101053,0.5744958363729152,9,5.75,0.002537478712232156,-2.808442028860208e-05,0.019709773120691294,9,4.5,0.003271053855617842,-6.338022649288293e-05,0.4080269919138588,10,5.111111111111111,0.0033295316000779515,-0.0001548441747824351,0.5002157595800627,8,4.571428571428571,0.0033978775997335745,-4.123523831367522e-05,0.027582522031602028,8,5.142857142857143,0.006719876080751416,-6.643310189247247e-05,0.4195334624691071,8,4.142857142857143,0.007590934634208679,-0.00023682042956352234,0.4637169295599626,8,4.714285714285714,0.004258277011103938,-5.2798927451175055e-05,0.0338412262810118,7,6.0,0.0025767801950375333,2.8831884264945984e-05,0.4858724186694475,10,4.444444444444445,0.0038826484233140898,-0.00013343927760918936,0.47596837235440087,7,6.333333333333333,0.003367206018689704,2.063079834139588e-05,0.01654504520774238,7,6.0,0.004335990175604824,4.098502298196272e-05,0.48416741617988657,13,3.4166666666666665,0.00654895541568597,-9.691901504993554e-05,0.3930667175610684,10,4.222222222222222,0.004087350794482813,5.31846890226e-05,0.011558793041333164,7,6.0,0.0035684611648321186,1.5138958891231652e-05,0.47450764178364274,12,3.727272727272727,0.011292646328608193,-7.319077849388123e-05,0.3960182537750363,6,7.2,0.0038954748500448937,6.085347073773543e-05,0.025852583347757273,9,4.625,0.003838007027904182,-2.190656960010644e-05,0.47364124293063786,10,4.555555555555555,0.014627273504932726,-6.755006810029174e-05,0.4019111094203338,8,5.0,0.003759427694603794,5.896599031984777e-05,0.03634649678920197,10,4.111111111111111,0.0024079171319802604,2.5566667318344116e-05,0.5253078617761648,8,5.857142857142857,0.0037965637942155212,-0.00015646715958913052,0.4727405763943603,2,22.0,0.0032563525091973064,2.750723312298529e-05,0.012759236129682704,8,5.571428571428571,0.0036303848028183005,7.780144611994426e-05,0.5319540988740485,10,4.555555555555555,0.006198272109031676,-0.00010103111465772109,0.3767037456926261,4,12.0,0.004254526419875519,6.806035526096864e-05,0.01791823570055375,8,5.571428571428571,0.004101783037185669,8.499249815940857e-05,0.5246430151603257,7,7.0,0.012080719384054342,-6.74777353803311e-05,0.3811550298835542,3,10.0,0.00396678905235604,8.417766851683559e-05,0.027782115968352134,10,4.333333333333333,0.0044037339588006335,7.83875584602356e-05,0.5260698594199898,11,4.2,0.01564662903547287,-2.7338663736979168e-05,0.3875719353234465,7,4.0,0.004197987572600442,8.598218361536647e-05,0.03352000968098792,9,5.125,0.0021394317348798117,1.4034410317738851e-05,0.5617938977720492,10,4.666666666666667,0.003471817200382554,-0.00017998429636160648,0.4849765702650964,4,11.666666666666666,0.0032595853796616708,3.1938465933004145e-05,0.01457729675885298,10,4.333333333333333,0.003819874177376429,9.862706065177917e-05,0.5763382736106046,7,7.0,0.005616405357917143,-0.00013232727845509848,0.3942599132143552,5,9.0,0.004220947494710955,6.22724182903771e-05,0.030226344003150746,10,4.333333333333333,0.005154211074113846,0.00014933571219444275,0.5716743203158237,7,5.333333333333333,0.011049434542655945,-0.00010801975925763564,0.39716019552821413,5,9.0,0.0043188297228577335,7.002598916490837e-05,0.03640772463164076,12,3.5454545454545454,0.005836565047502518,0.00018392627437909445,0.5739513976456316,12,4.0,0.014666534339388212,-7.518877585728963e-05,0.4022431313064156,4,7.333333333333333,0.004876528856887806,6.740664442380234e-05,0.042324267234623666,10,4.333333333333333,0.0018917657434940338,-2.8733164072036743e-05,0.5967695643762219,11,4.3,0.0032663928965727513,-0.0002101808786392212,0.5120101012736171,7,6.666666666666667,0.003358559316742083,3.413964683810841e-05,0.026905396554006727,10,4.333333333333333,0.004192976901928584,-1.987194021542867e-05,0.6147884012004001,8,6.571428571428571,0.005162713428338371,-0.00020553544163703918,0.44463279489026264,7,6.166666666666667,0.004017192133081461,3.7269589180747815e-05,0.04004595363597913,10,4.333333333333333,0.006125099956989288,6.141761938730876e-06,0.6170500576124195,8,6.571428571428571,0.00860372061530749,-0.00017487630248069763,0.43776314155818846,5,9.25,0.0041075737293188785,4.0130844960610435e-05,0.043904488071155615,12,3.8181818181818183,0.007793142149845759,3.397340575853983e-05,0.6238747253291708,8,6.571428571428571,0.012000632782777151,-0.00013347094257672743,0.43707572871535333,4,12.333333333333334,0.004859686421696094,4.323059692978946e-05,0.04741386345493576,12,3.8181818181818183,0.000961317370335261,1.7256786425908405e-05,0.6773963970213667,5,9.25,0.0009273091952006022,-4.117439190546671e-05,0.6115502147164166,8,6.285714285714286,0.0020188589890797978,-3.36101899544398e-05,0.14485771221484767,8,6.0,0.0013697581986586275,2.1794190009435017e-05,0.3823044587847829,7,6.5,0.056416829427083336,4.0690104166666664e-05,0.04850037482606597,17,2.75,0.014851888020833334,-0.00016276041666666666,0.9144160852550547,14,3.3846153846153846,0.051666259765625,0.00013224283854166666,0.3825985820421067,18,2.588235294117647
