,Frame ID,Hand 1 Landmarks,Hand 2 Landmarks
0,64,"[x: 0.5733607411384583
y: 1.0152583122253418
z: 7.483636750293954e-07
, x: 0.4958908259868622
y: 0.9935060739517212
z: -0.03919098526239395
, x: 0.4295564591884613
y: 0.940410315990448
z: -0.07405906170606613
, x: 0.3762255311012268
y: 0.8929241299629211
z: -0.10251463949680328
, x: 0.3288809061050415
y: 0.8472342491149902
z: -0.13359177112579346
, x: 0.4640883803367615
y: 0.807426393032074
z: -0.08626408874988556
, x: 0.4401889443397522
y: 0.6899428963661194
z: -0.12599173188209534
, x: 0.42560243606567383
y: 0.6070381999015808
z: -0.15266302227973938
, x: 0.4149881601333618
y: 0.5374770164489746
z: -0.17098811268806458
, x: 0.5275761485099792
y: 0.7924008965492249
z: -0.08934032171964645
, x: 0.5271260738372803
y: 0.6556230783462524
z: -0.1229190081357956
, x: 0.531722366809845
y: 0.5612971782684326
z: -0.14610087871551514
, x: 0.5364671349525452
y: 0.481544554233551
z: -0.1630866676568985
, x: 0.587165355682373
y: 0.8069507479667664
z: -0.09311297535896301
, x: 0.5998339056968689
y: 0.6805384159088135
z: -0.12699434161186218
, x: 0.6096556186676025
y: 0.5900776386260986
z: -0.14671988785266876
, x: 0.6173108220100403
y: 0.5126420259475708
z: -0.16017422080039978
, x: 0.6376370191574097
y: 0.8391649127006531
z: -0.09777779877185822
, x: 0.6551527976989746
y: 0.7539110779762268
z: -0.12919378280639648
, x: 0.668418288230896
y: 0.6971257925033569
z: -0.13914518058300018
, x: 0.6791609525680542
y: 0.6466771364212036
z: -0.14416226744651794
]",
1,65,"[x: 0.5221953988075256
y: 1.0208110809326172
z: 8.547122547497565e-07
, x: 0.44669803977012634
y: 0.9901034832000732
z: -0.04192263260483742
, x: 0.394747793674469
y: 0.9108108878135681
z: -0.06728755682706833
, x: 0.36281388998031616
y: 0.8326659798622131
z: -0.08733025193214417
, x: 0.3256068825721741
y: 0.7624282240867615
z: -0.10747963190078735
, x: 0.4454894959926605
y: 0.7496294975280762
z: -0.047719623893499374
, x: 0.4198908805847168
y: 0.6340596079826355
z: -0.07674432545900345
, x: 0.4043180048465729
y: 0.5584282279014587
z: -0.10016775876283646
, x: 0.3949633538722992
y: 0.49236106872558594
z: -0.1169576346874237
, x: 0.5056290626525879
y: 0.7309294939041138
z: -0.04960263893008232
, x: 0.5034999251365662
y: 0.5916688442230225
z: -0.07332838326692581
, x: 0.5031865835189819
y: 0.49903929233551025
z: -0.09624246507883072
, x: 0.5036057829856873
y: 0.4228813350200653
z: -0.11353795975446701
, x: 0.559831440448761
y: 0.7441145181655884
z: -0.055805303156375885
, x: 0.5716820359230042
y: 0.6171063780784607
z: -0.08292259275913239
, x: 0.5773306488990784
y: 0.5339992046356201
z: -0.1014595627784729
, x: 0.579676628112793
y: 0.4610385298728943
z: -0.11430109292268753
, x: 0.6083390712738037
y: 0.7808939218521118
z: -0.06465713679790497
, x: 0.6282150745391846
y: 0.6855888366699219
z: -0.09038858115673065
, x: 0.6390174627304077
y: 0.6224760413169861
z: -0.0992027074098587
, x: 0.6451827883720398
y: 0.5660704374313354
z: -0.10421332716941833
]",
2,66,"[x: 0.5155026912689209
y: 1.0611917972564697
z: 5.980406285743811e-07
, x: 0.4393177628517151
y: 1.017761468887329
z: -0.041627466678619385
, x: 0.3928322196006775
y: 0.918566107749939
z: -0.06567198783159256
, x: 0.3660299479961395
y: 0.8302711248397827
z: -0.08586784452199936
, x: 0.3262503147125244
y: 0.7608495950698853
z: -0.10626321285963058
, x: 0.4466940760612488
y: 0.7604674696922302
z: -0.03971271589398384
, x: 0.4231671988964081
y: 0.6370667815208435
z: -0.07080596685409546
, x: 0.4071739614009857
y: 0.5567432641983032
z: -0.09700919687747955
, x: 0.3958699107170105
y: 0.4862811863422394
z: -0.1165018230676651
, x: 0.5060573220252991
y: 0.7478646039962769
z: -0.04451606795191765
, x: 0.5060282349586487
y: 0.6038360595703125
z: -0.07224752753973007
, x: 0.5047813653945923
y: 0.5058073997497559
z: -0.09930308908224106
, x: 0.5037299394607544
y: 0.4215299189090729
z: -0.11895633488893509
, x: 0.5588130354881287
y: 0.7702022194862366
z: -0.05433972179889679
, x: 0.5745521783828735
y: 0.6361583471298218
z: -0.08316132426261902
, x: 0.5825161337852478
y: 0.5459542274475098
z: -0.10373304784297943
, x: 0.5867568254470825
y: 0.46525177359580994
z: -0.11800520122051239
, x: 0.6045549511909485
y: 0.8161707520484924
z: -0.06745343655347824
, x: 0.6258211731910706
y: 0.7171240448951721
z: -0.092754065990448
, x: 0.6366764903068542
y: 0.6481685042381287
z: -0.10203296691179276
, x: 0.6438676714897156
y: 0.5844545364379883
z: -0.10792914777994156
]",
3,67,"[x: 0.5294545888900757
y: 0.9881412982940674
z: 6.070641802580212e-07
, x: 0.44870638847351074
y: 0.906726598739624
z: -0.016169972717761993
, x: 0.40172645449638367
y: 0.7951132655143738
z: -0.022935308516025543
, x: 0.37707626819610596
y: 0.7076483368873596
z: -0.0314737893640995
, x: 0.3420636057853699
y: 0.6442795991897583
z: -0.040076833218336105
, x: 0.4494476318359375
y: 0.6399484872817993
z: 0.009938242845237255
, x: 0.43002820014953613
y: 0.5306368470191956
z: -0.007070532068610191
, x: 0.4152204394340515
y: 0.4564927816390991
z: -0.028421888127923012
, x: 0.403253972530365
y: 0.38854432106018066
z: -0.04560887813568115
, x: 0.5047065019607544
y: 0.6236259937286377
z: -0.003250980516895652
, x: 0.5056934952735901
y: 0.49548572301864624
z: -0.015784749761223793
, x: 0.505547046661377
y: 0.40623411536216736
z: -0.03634215146303177
, x: 0.5040469765663147
y: 0.3291490972042084
z: -0.052237678319215775
, x: 0.5535600781440735
y: 0.6386913061141968
z: -0.021623989567160606
, x: 0.570147693157196
y: 0.5182783007621765
z: -0.03779436647891998
, x: 0.5762062668800354
y: 0.4345305263996124
z: -0.05500684306025505
, x: 0.5776406526565552
y: 0.3585085868835449
z: -0.06801768392324448
, x: 0.5971779227256775
y: 0.6821991205215454
z: -0.04240997135639191
, x: 0.6222710609436035
y: 0.5877561569213867
z: -0.05745823681354523
, x: 0.6354248523712158
y: 0.5208027362823486
z: -0.06293761730194092
, x: 0.644010066986084
y: 0.4577825963497162
z: -0.06673571467399597
]",
4,68,"[x: 0.5458676218986511
y: 0.9583312273025513
z: 3.7921412854302616e-07
, x: 0.4614572525024414
y: 0.8966943025588989
z: -0.015089727938175201
, x: 0.4086045026779175
y: 0.7742354869842529
z: -0.015793675556778908
, x: 0.38556069135665894
y: 0.6768190264701843
z: -0.01838463544845581
, x: 0.3466199040412903
y: 0.6224489808082581
z: -0.021373195573687553
, x: 0.46242237091064453
y: 0.6109409928321838
z: 0.014592865481972694
, x: 0.4419479966163635
y: 0.49760305881500244
z: 0.0033216329757124186
, x: 0.4285374879837036
y: 0.42870432138442993
z: -0.013629689812660217
, x: 0.4189995229244232
y: 0.3637765944004059
z: -0.02872919850051403
, x: 0.5165818333625793
y: 0.5976063013076782
z: 0.003370894119143486
, x: 0.5172763466835022
y: 0.463900089263916
z: -0.004321605898439884
, x: 0.5157286524772644
y: 0.378337025642395
z: -0.021684667095541954
, x: 0.5126553177833557
y: 0.3035893738269806
z: -0.0367986336350441
, x: 0.5654875040054321
y: 0.6143203973770142
z: -0.013184212148189545
, x: 0.5832363963127136
y: 0.4926207661628723
z: -0.02548290602862835
, x: 0.5878033638000488
y: 0.411219984292984
z: -0.04221099615097046
, x: 0.5870715975761414
y: 0.33839595317840576
z: -0.05633203685283661
, x: 0.6102733612060547
y: 0.6518387794494629
z: -0.03255808353424072
, x: 0.6361261606216431
y: 0.5557498335838318
z: -0.04578510299324989
, x: 0.6478344202041626
y: 0.4883779287338257
z: -0.0537760853767395
, x: 0.6546401977539062
y: 0.4235466718673706
z: -0.06088237464427948
]",
5,69,"[x: 0.5465835332870483
y: 0.9595750570297241
z: 3.830859327536018e-07
, x: 0.4623551070690155
y: 0.8956499099731445
z: -0.015457423403859138
, x: 0.4081214666366577
y: 0.7797557711601257
z: -0.018545525148510933
, x: 0.382381796836853
y: 0.6880926489830017
z: -0.02343517541885376
, x: 0.34509485960006714
y: 0.6276822090148926
z: -0.028574412688612938
, x: 0.4612412452697754
y: 0.6082486510276794
z: 0.011777712032198906
, x: 0.4417976140975952
y: 0.495988130569458
z: -0.0019260465633124113
, x: 0.4281792938709259
y: 0.4253155589103699
z: -0.02014688402414322
, x: 0.4184631109237671
y: 0.3584901988506317
z: -0.03606407344341278
, x: 0.5159096121788025
y: 0.5954204201698303
z: -0.0007946749683469534
, x: 0.5178995728492737
y: 0.46298712491989136
z: -0.010987415909767151
, x: 0.5169535875320435
y: 0.37754252552986145
z: -0.028860675171017647
, x: 0.5145983695983887
y: 0.3009304702281952
z: -0.04425940662622452
, x: 0.5640949606895447
y: 0.6129166483879089
z: -0.018850941210985184
, x: 0.579984724521637
y: 0.492008239030838
z: -0.03420950472354889
, x: 0.5834210515022278
y: 0.4117463231086731
z: -0.05139172822237015
, x: 0.5815582871437073
y: 0.3365888297557831
z: -0.06561242789030075
, x: 0.607345700263977
y: 0.6535194516181946
z: -0.039601780474185944
, x: 0.634763777256012
y: 0.558566689491272
z: -0.05532344430685043
, x: 0.6477319002151489
y: 0.4932663142681122
z: -0.06420382857322693
, x: 0.6557828783988953
y: 0.42801547050476074
z: -0.0719173327088356
]",
6,70,"[x: 0.5551623702049255
y: 0.9538173675537109
z: 3.658572325093701e-07
, x: 0.4726649522781372
y: 0.8913525342941284
z: -0.015551797114312649
, x: 0.4182218015193939
y: 0.7750133275985718
z: -0.01604100689291954
, x: 0.39441025257110596
y: 0.6785840392112732
z: -0.01810932718217373
, x: 0.35703083872795105
y: 0.622713565826416
z: -0.019965410232543945
, x: 0.4755215346813202
y: 0.6022388935089111
z: 0.019505677744746208
, x: 0.45711690187454224
y: 0.4902464747428894
z: 0.010290113277733326
, x: 0.4476885199546814
y: 0.4215269386768341
z: -0.005687696859240532
, x: 0.44192448258399963
y: 0.35644468665122986
z: -0.020508721470832825
, x: 0.5297302007675171
y: 0.5893919467926025
z: 0.008502512238919735
, x: 0.5327100157737732
y: 0.4571289122104645
z: 0.003311007283627987
, x: 0.534580409526825
y: 0.37475425004959106
z: -0.012273596599698067
, x: 0.5353444218635559
y: 0.30356070399284363
z: -0.02668522112071514
, x: 0.5767303705215454
y: 0.6073740720748901
z: -0.008498048409819603
, x: 0.5942001938819885
y: 0.4873293936252594
z: -0.019560260698199272
, x: 0.599064826965332
y: 0.40907731652259827
z: -0.03464970365166664
, x: 0.599418044090271
y: 0.3380553722381592
z: -0.04823217913508415
, x: 0.6185648441314697
y: 0.6474422812461853
z: -0.028513692319393158
, x: 0.6448959112167358
y: 0.5559518337249756
z: -0.041562628000974655
, x: 0.6582751274108887
y: 0.4926820993423462
z: -0.04922166466712952
, x: 0.6685547828674316
y: 0.42997342348098755
z: -0.05651833862066269
]",
7,71,"[x: 0.5618685483932495
y: 0.9417216181755066
z: 3.852866541365074e-07
, x: 0.4796972870826721
y: 0.8791268467903137
z: -0.016033101826906204
, x: 0.42706555128097534
y: 0.7642344832420349
z: -0.018234508112072945
, x: 0.402086466550827
y: 0.671398401260376
z: -0.022009393200278282
, x: 0.3647111654281616
y: 0.6186680793762207
z: -0.02582200989127159
, x: 0.48469096422195435
y: 0.5959739685058594
z: 0.015311557799577713
, x: 0.4671361744403839
y: 0.4848899841308594
z: 0.0047300225123763084
, x: 0.4586511552333832
y: 0.4169202446937561
z: -0.011342241428792477
, x: 0.4545246362686157
y: 0.35278865694999695
z: -0.02597096562385559
, x: 0.5385332107543945
y: 0.5832608342170715
z: 0.004260610323399305
, x: 0.5432276129722595
y: 0.45162010192871094
z: -0.0025175074115395546
, x: 0.545718789100647
y: 0.3696218430995941
z: -0.018305040895938873
, x: 0.5473843812942505
y: 0.2986155152320862
z: -0.032745350152254105
, x: 0.5849701166152954
y: 0.6007710695266724
z: -0.012537719681859016
, x: 0.6055600047111511
y: 0.4824496805667877
z: -0.024849629029631615
, x: 0.6112528443336487
y: 0.4053962230682373
z: -0.040484942495822906
, x: 0.6125877499580383
y: 0.3356841206550598
z: -0.05435239151120186
, x: 0.6256306171417236
y: 0.6406518816947937
z: -0.03223111480474472
, x: 0.656184196472168
y: 0.5527998208999634
z: -0.04579376429319382
, x: 0.6724944114685059
y: 0.4909084141254425
z: -0.05382883921265602
, x: 0.6853733658790588
y: 0.4292900264263153
z: -0.0614781454205513
]",
8,72,"[x: 0.5844542980194092
y: 0.9532268047332764
z: 3.541819353358733e-07
, x: 0.5045272707939148
y: 0.8959871530532837
z: -0.014719603583216667
, x: 0.4492870569229126
y: 0.7790067195892334
z: -0.013897830620408058
, x: 0.42312926054000854
y: 0.6874545216560364
z: -0.01458485797047615
, x: 0.3874092102050781
y: 0.6317517757415771
z: -0.015293963253498077
, x: 0.5071955919265747
y: 0.5986234545707703
z: 0.01647023856639862
, x: 0.4900217056274414
y: 0.4842167794704437
z: 0.00676479609683156
, x: 0.48353326320648193
y: 0.41349756717681885
z: -0.008614127524197102
, x: 0.4817297160625458
y: 0.34890440106391907
z: -0.023004766553640366
, x: 0.5649112462997437
y: 0.5865772366523743
z: 0.004347136244177818
, x: 0.567722499370575
y: 0.45294222235679626
z: -0.002087584463879466
, x: 0.5716015100479126
y: 0.36858734488487244
z: -0.017661454156041145
, x: 0.5740760564804077
y: 0.29762279987335205
z: -0.03170168399810791
, x: 0.6154567003250122
y: 0.606837809085846
z: -0.013643712736666203
, x: 0.6348225474357605
y: 0.48631638288497925
z: -0.027541499584913254
, x: 0.643178403377533
y: 0.40938079357147217
z: -0.04366283118724823
, x: 0.6462895274162292
y: 0.3384140431880951
z: -0.05742504075169563
, x: 0.6601837873458862
y: 0.6502916812896729
z: -0.034264225512742996
, x: 0.6905003190040588
y: 0.5594976544380188
z: -0.051089461892843246
, x: 0.7091057300567627
y: 0.498569518327713
z: -0.06058679521083832
, x: 0.7237661480903625
y: 0.43694812059402466
z: -0.06875775754451752
]",
9,73,"[x: 0.5867916345596313
y: 0.9559481143951416
z: 4.1393349192730966e-07
, x: 0.5065865516662598
y: 0.8963780403137207
z: -0.016662150621414185
, x: 0.45079872012138367
y: 0.7811962366104126
z: -0.018342407420277596
, x: 0.4233510494232178
y: 0.6902217864990234
z: -0.021066095679998398
, x: 0.38502466678619385
y: 0.6335098743438721
z: -0.023903051391243935
, x: 0.5091546773910522
y: 0.600650429725647
z: 0.013257520273327827
, x: 0.4939136207103729
y: 0.48516958951950073
z: 0.003175226738676429
, x: 0.48721152544021606
y: 0.4147809147834778
z: -0.012467967346310616
, x: 0.48530399799346924
y: 0.3491838276386261
z: -0.02693064697086811
, x: 0.5665697455406189
y: 0.5892543792724609
z: 0.0023527974262833595
, x: 0.571527361869812
y: 0.455263614654541
z: -0.003701150417327881
, x: 0.5753172636032104
y: 0.3698102831840515
z: -0.019199207425117493
, x: 0.5781106352806091
y: 0.296061247587204
z: -0.03359859809279442
, x: 0.6161350011825562
y: 0.6094788312911987
z: -0.014379830099642277
, x: 0.6366927027702332
y: 0.4906356632709503
z: -0.026589257642626762
, x: 0.6447985172271729
y: 0.4125272035598755
z: -0.04290689155459404
, x: 0.6476172804832458
y: 0.3409906029701233
z: -0.05742187425494194
, x: 0.6590850949287415
y: 0.6523559093475342
z: -0.033962998539209366
, x: 0.6898433566093445
y: 0.5632849335670471
z: -0.04829772934317589
, x: 0.7080574631690979
y: 0.5021793842315674
z: -0.0574110671877861
, x: 0.7221689224243164
y: 0.44099903106689453
z: -0.06587696820497513
]",
