Time,w,x,y,z,ax,ay,az
2023-07-29T21:35:17.866971,0.5530202388763428,-0.6630254983901978,-0.48286619782447815,-0.14630845189094543,0.189453125,-0.88232421875,-0.46875
2023-07-29T21:35:17.867981,1.0,-0.00019174421322531998,-0.00026635717949829996,-0.00019175389024894685,0.189453125,-0.88232421875,-0.46875
2023-07-29T21:35:17.873969,1.0,-0.00019174421322531998,-0.00026635717949829996,-0.00019175389024894685,0.1904296875,-0.88134765625,-0.47216796875
2023-07-29T21:35:17.876973,0.9999998807907104,-0.00019172597967553884,-0.0003980114997830242,-0.0003549016546458006,0.1904296875,-0.88134765625,-0.47216796875
2023-07-29T21:35:17.940868,0.9999998807907104,-0.00019172597967553884,-0.0003980114997830242,-0.0003549016546458006,0.1796875,-0.86279296875,-0.47412109375
2023-07-29T21:35:17.941866,0.9997685551643372,0.00014379907224792987,-0.00026278343284502625,-0.021512147039175034,0.1796875,-0.86279296875,-0.47412109375
2023-07-29T21:35:17.956856,0.9997685551643372,0.00014379907224792987,-0.00026278343284502625,-0.021512147039175034,0.18798828125,-0.8623046875,-0.50537109375
2023-07-29T21:35:17.956856,0.9992773532867432,7.866379019105807e-05,-0.0001828610838856548,-0.03800926357507706,0.18798828125,-0.8623046875,-0.50537109375
2023-07-29T21:35:17.964119,0.9992773532867432,7.866379019105807e-05,-0.0001828610838856548,-0.03800926357507706,0.169921875,-0.82861328125,-0.5078125
2023-07-29T21:35:17.965116,0.9992733001708984,-0.0003987804229836911,-0.0005492478376254439,-0.03810930997133255,0.169921875,-0.82861328125,-0.5078125
2023-07-29T21:35:17.971202,0.9992733001708984,-0.0003987804229836911,-0.0005492478376254439,-0.03810930997133255,0.15283203125,-0.84814453125,-0.4765625
2023-07-29T21:35:17.972199,0.9992671012878418,-0.0007055473979562521,-0.0012750797905027866,-0.03825117647647858,0.15283203125,-0.84814453125,-0.4765625
2023-07-29T21:35:17.985690,0.9992671012878418,-0.0007055473979562521,-0.0012750797905027866,-0.03825117647647858,0.15673828125,-0.87353515625,-0.46142578125
2023-07-29T21:35:17.987078,0.999260663986206,-0.0009538956801407039,-0.0017134388908743858,-0.03839842975139618,0.15673828125,-0.87353515625,-0.46142578125
2023-07-29T21:35:17.994365,0.999260663986206,-0.0009538956801407039,-0.0017134388908743858,-0.03839842975139618,0.17333984375,-0.876953125,-0.46337890625
2023-07-29T21:35:17.994365,0.9983807802200317,-0.0010412655537948012,-0.00176120619289577,-0.056846894323825836,0.17333984375,-0.876953125,-0.46337890625
2023-07-29T21:35:18.001872,0.9983807802200317,-0.0010412655537948012,-0.00176120619289577,-0.056846894323825836,0.18017578125,-0.87353515625,-0.46875
2023-07-29T21:35:18.001872,0.9983704686164856,-0.0008628859068267047,-0.001597592025063932,-0.057035963982343674,0.18017578125,-0.87353515625,-0.46875
2023-07-29T21:35:18.016662,0.9983704686164856,-0.0008628859068267047,-0.001597592025063932,-0.057035963982343674,0.1826171875,-0.8818359375,-0.47265625
2023-07-29T21:35:18.017890,0.9983596205711365,-0.0006457535782828927,-0.0013096664333716035,-0.057235587388277054,0.1826171875,-0.8818359375,-0.47265625
2023-07-29T21:35:18.023874,0.9983596205711365,-0.0006457535782828927,-0.0013096664333716035,-0.057235587388277054,0.18408203125,-0.8681640625,-0.4921875
2023-07-29T21:35:18.023874,0.9983492493629456,-0.0008869071025401354,-0.0011465902207419276,-0.05741681531071663,0.18408203125,-0.8681640625,-0.4921875
2023-07-29T21:35:18.030959,0.9983492493629456,-0.0008869071025401354,-0.0011465902207419276,-0.05741681531071663,0.1748046875,-0.84716796875,-0.4912109375
2023-07-29T21:35:18.030959,0.9972152709960938,-0.0013043626677244902,-0.0013078100746497512,-0.07455356419086456,0.1748046875,-0.84716796875,-0.4912109375
2023-07-29T21:35:18.050863,0.9972152709960938,-0.0013043626677244902,-0.0013078100746497512,-0.07455356419086456,0.17041015625,-0.8759765625,-0.46923828125
2023-07-29T21:35:18.051860,0.997195303440094,-0.00162494124379009,-0.0015058759599924088,-0.07481087744235992,0.17041015625,-0.8759765625,-0.46923828125
2023-07-29T21:35:18.053855,0.997195303440094,-0.00162494124379009,-0.0015058759599924088,-0.07481087744235992,0.1787109375,-0.89404296875,-0.45947265625
2023-07-29T21:35:18.054852,0.9971777200698853,-0.0018048817291855812,-0.0013766332995146513,-0.07504229247570038,0.1787109375,-0.89404296875,-0.45947265625
2023-07-29T21:35:18.060856,0.9971777200698853,-0.0018048817291855812,-0.0013766332995146513,-0.07504229247570038,0.18701171875,-0.88623046875,-0.4658203125
2023-07-29T21:35:18.061854,0.9971662163734436,-0.0016474740114063025,-0.0009717858047224581,-0.07520557940006256,0.18701171875,-0.88623046875,-0.4658203125
2023-07-29T21:35:18.076914,0.9971662163734436,-0.0016474740114063025,-0.0009717858047224581,-0.07520557940006256,0.19921875,-0.87646484375,-0.478515625
2023-07-29T21:35:18.076914,0.9958528280258179,-0.0012523141922429204,-0.00037907756632193923,-0.09096968919038773,0.19921875,-0.87646484375,-0.478515625
2023-07-29T21:35:18.083910,0.9958528280258179,-0.0012523141922429204,-0.00037907756632193923,-0.09096968919038773,0.205078125,-0.87158203125,-0.490234375
2023-07-29T21:35:18.083910,0.9958414435386658,-0.0008923475397750735,0.00015330789028666914,-0.09109886735677719,0.205078125,-0.87158203125,-0.490234375
2023-07-29T21:35:18.091530,0.9958414435386658,-0.0008923475397750735,0.00015330789028666914,-0.09109886735677719,0.205078125,-0.85498046875,-0.5126953125
2023-07-29T21:35:18.091530,0.9958337545394897,-0.0008170226938091218,0.00033351333695463836,-0.09118390828371048,0.205078125,-0.85498046875,-0.5126953125
2023-07-29T21:35:18.106690,0.9958337545394897,-0.0008170226938091218,0.00033351333695463836,-0.09118390828371048,0.1904296875,-0.83154296875,-0.515625
2023-07-29T21:35:18.106690,0.9958270192146301,-0.0012613715371116996,4.1113515180768445e-05,-0.09125161916017532,0.1904296875,-0.83154296875,-0.515625
2023-07-29T21:35:18.113759,0.9958270192146301,-0.0012613715371116996,4.1113515180768445e-05,-0.09125161916017532,0.189453125,-0.86328125,-0.4853515625
2023-07-29T21:35:18.114755,0.9945046305656433,-0.0015783136477693915,-0.0003957706212531775,-0.10467914491891861,0.189453125,-0.86328125,-0.4853515625
