Time,w,x,y,z,ax,ay,az
2023-07-29T20:36:16.895028,0.4753260016441345,0.30680474638938904,0.8099833726882935,0.15447629988193512,-0.833984375,-0.47802734375,-0.28466796875
2023-07-29T20:36:16.902037,0.4753260016441345,0.30680474638938904,0.8099833726882935,0.15447629988193512,-0.83154296875,-0.4580078125,-0.30859375
2023-07-29T20:36:16.902037,1.0,0.0,0.0001597496884642169,0.0001491419243393466,-0.83154296875,-0.4580078125,-0.30859375
2023-07-29T20:36:16.977382,1.0,0.0,0.0001597496884642169,0.0001491419243393466,-0.8349609375,-0.44677734375,-0.28369140625
2023-07-29T20:36:16.977382,0.9990510940551758,-0.0004074083408340812,-0.00031632979516871274,0.04355046525597572,-0.8349609375,-0.44677734375,-0.28369140625
2023-07-29T20:36:16.983604,0.9990510940551758,-0.0004074083408340812,-0.00031632979516871274,0.04355046525597572,-0.8349609375,-0.46044921875,-0.28955078125
2023-07-29T20:36:16.984616,0.9990411996841431,-0.0007459321641363204,-0.0006242754170671105,0.04376864805817604,-0.8349609375,-0.46044921875,-0.28955078125
2023-07-29T20:36:16.992108,0.9990411996841431,-0.0007459321641363204,-0.0006242754170671105,0.04376864805817604,-0.83447265625,-0.45654296875,-0.28857421875
2023-07-29T20:36:16.992108,0.9965673089027405,-0.0008643204346299171,-0.0009021924925036728,0.0827770084142685,-0.83447265625,-0.45654296875,-0.28857421875
2023-07-29T20:36:17.007451,0.9965673089027405,-0.0008643204346299171,-0.0009021924925036728,0.0827770084142685,-0.833984375,-0.4443359375,-0.28955078125
2023-07-29T20:36:17.007451,0.9965510368347168,-0.0007958983187563717,-0.0010284151649102569,0.0829712525010109,-0.833984375,-0.4443359375,-0.28955078125
2023-07-29T20:36:17.014082,0.9965510368347168,-0.0007958983187563717,-0.0010284151649102569,0.0829712525010109,-0.83154296875,-0.44873046875,-0.275390625
2023-07-29T20:36:17.014082,0.9965322613716125,-0.0006606275564990938,-0.0011331988498568535,0.08319702744483948,-0.83154296875,-0.44873046875,-0.275390625
2023-07-29T20:36:17.024386,0.9965322613716125,-0.0006606275564990938,-0.0011331988498568535,0.08319702744483948,-0.8369140625,-0.44775390625,-0.25830078125
2023-07-29T20:36:17.025383,0.9965111613273621,-0.000760576338507235,-0.0011413523461669683,0.08344869315624237,-0.8369140625,-0.44775390625,-0.25830078125
2023-07-29T20:36:17.036698,0.9965111613273621,-0.000760576338507235,-0.0011413523461669683,0.08344869315624237,-0.837890625,-0.439453125,-0.27392578125
