,Frame ID,Hand 1 Landmarks,Hand 2 Landmarks
0,48,"[x: 0.4499528408050537
y: 1.089619517326355
z: 7.159720212257525e-07
, x: 0.5196536779403687
y: 1.0213850736618042
z: -0.07299212366342545
, x: 0.554887056350708
y: 0.9309159517288208
z: -0.11643342673778534
, x: 0.5684018135070801
y: 0.8395870923995972
z: -0.15041573345661163
, x: 0.5812456607818604
y: 0.750813901424408
z: -0.18591317534446716
, x: 0.4363427758216858
y: 0.8409220576286316
z: -0.10769109427928925
, x: 0.38722923398017883
y: 0.7241834402084351
z: -0.15775080025196075
, x: 0.347576767206192
y: 0.6526976823806763
z: -0.19043895602226257
, x: 0.3096538782119751
y: 0.5941446423530579
z: -0.21386855840682983
, x: 0.37082287669181824
y: 0.8729101419448853
z: -0.10109788179397583
, x: 0.30862393975257874
y: 0.7521179914474487
z: -0.14988312125205994
, x: 0.26203322410583496
y: 0.6702908277511597
z: -0.18369579315185547
, x: 0.2194182276725769
y: 0.6032081842422485
z: -0.20787498354911804
, x: 0.3255790174007416
y: 0.9310915470123291
z: -0.09912078082561493
, x: 0.265844464302063
y: 0.8223412036895752
z: -0.14649736881256104
, x: 0.22332559525966644
y: 0.7479655742645264
z: -0.17745660245418549
, x: 0.18688064813613892
y: 0.6825248003005981
z: -0.1976727694272995
, x: 0.29618093371391296
y: 1.0027772188186646
z: -0.10168781131505966
, x: 0.23694226145744324
y: 0.9411873817443848
z: -0.1484593003988266
, x: 0.19788509607315063
y: 0.8964765667915344
z: -0.17341181635856628
, x: 0.16458271443843842
y: 0.8506017923355103
z: -0.18844452500343323
]",
1,49,"[x: 0.5212989449501038
y: 1.1343016624450684
z: 7.587046297885536e-07
, x: 0.5875517129898071
y: 1.0363686084747314
z: -0.061174243688583374
, x: 0.6083933115005493
y: 0.9102144241333008
z: -0.08933521062135696
, x: 0.6059507727622986
y: 0.7974544763565063
z: -0.11008292436599731
, x: 0.6141873598098755
y: 0.696976900100708
z: -0.13148018717765808
, x: 0.4615057110786438
y: 0.8106222748756409
z: -0.06343092024326324
, x: 0.41416218876838684
y: 0.6884407997131348
z: -0.09920148551464081
, x: 0.37712517380714417
y: 0.6104216575622559
z: -0.12662334740161896
, x: 0.3417470455169678
y: 0.5459400415420532
z: -0.14670121669769287
, x: 0.39892148971557617
y: 0.8489001393318176
z: -0.055917348712682724
, x: 0.33566030859947205
y: 0.7210547924041748
z: -0.09128351509571075
, x: 0.29115867614746094
y: 0.6297208666801453
z: -0.12018213421106339
, x: 0.25192368030548096
y: 0.5529141426086426
z: -0.1405370980501175
, x: 0.35531869530677795
y: 0.9101496934890747
z: -0.05391061305999756
, x: 0.29006850719451904
y: 0.787453293800354
z: -0.08993618935346603
, x: 0.2504104971885681
y: 0.7067632675170898
z: -0.11564981937408447
, x: 0.21776089072227478
y: 0.6363555192947388
z: -0.13145433366298676
, x: 0.3264884054660797
y: 0.9880017042160034
z: -0.056401532143354416
, x: 0.26064079999923706
y: 0.9058031439781189
z: -0.09267351776361465
, x: 0.22176949679851532
y: 0.8481826782226562
z: -0.11224863678216934
, x: 0.1895628273487091
y: 0.7908584475517273
z: -0.1229277178645134
]",
2,50,"[x: 0.5519623756408691
y: 1.1206086874008179
z: 8.88934835074906e-07
, x: 0.6137237548828125
y: 1.0155315399169922
z: -0.056074634194374084
, x: 0.6276047229766846
y: 0.8799839615821838
z: -0.07866723835468292
, x: 0.6206101775169373
y: 0.7604701519012451
z: -0.09507101029157639
, x: 0.6346120834350586
y: 0.6615578532218933
z: -0.1104602962732315
, x: 0.4796101748943329
y: 0.7754631042480469
z: -0.039499301463365555
, x: 0.4345496594905853
y: 0.6507411003112793
z: -0.0691920667886734
, x: 0.399488627910614
y: 0.5699481964111328
z: -0.09594627469778061
, x: 0.3671766519546509
y: 0.5015318989753723
z: -0.11578502506017685
, x: 0.4185481071472168
y: 0.8075541257858276
z: -0.03303666040301323
, x: 0.35489794611930847
y: 0.6757928133010864
z: -0.059219133108854294
, x: 0.31250089406967163
y: 0.5838255882263184
z: -0.08521625399589539
, x: 0.2764509320259094
y: 0.5050466060638428
z: -0.10391158610582352
, x: 0.37407833337783813
y: 0.8653709292411804
z: -0.033210620284080505
, x: 0.30692005157470703
y: 0.7423684597015381
z: -0.062499627470970154
, x: 0.26872342824935913
y: 0.6610410213470459
z: -0.0857427641749382
, x: 0.2369394749403
y: 0.5868611335754395
z: -0.10043442994356155
, x: 0.34192514419555664
y: 0.9442870020866394
z: -0.038241032510995865
, x: 0.27728718519210815
y: 0.8638349175453186
z: -0.06698166579008102
, x: 0.24152056872844696
y: 0.808180034160614
z: -0.08150778710842133
, x: 0.21098576486110687
y: 0.7494237422943115
z: -0.08945531398057938
]",
3,51,"[x: 0.5472918152809143
y: 1.046324610710144
z: 9.056079193214828e-07
, x: 0.620235025882721
y: 0.9303897619247437
z: -0.03783810883760452
, x: 0.6390706300735474
y: 0.7917428016662598
z: -0.04546806216239929
, x: 0.626872718334198
y: 0.6763264536857605
z: -0.05104973167181015
, x: 0.6482152938842773
y: 0.5891861915588379
z: -0.05541476607322693
, x: 0.4888181686401367
y: 0.6848886609077454
z: 0.002945154905319214
, x: 0.45618125796318054
y: 0.556222677230835
z: -0.01245301403105259
, x: 0.4289382994174957
y: 0.4784033000469208
z: -0.031703438609838486
, x: 0.4030245840549469
y: 0.41299328207969666
z: -0.04655090719461441
, x: 0.42613929510116577
y: 0.7125716209411621
z: 0.004380844533443451
, x: 0.37477028369903564
y: 0.5748826861381531
z: -0.009266447275876999
, x: 0.33968475461006165
y: 0.48587530851364136
z: -0.029586302116513252
, x: 0.3100336492061615
y: 0.4093524217605591
z: -0.043984681367874146
, x: 0.3799264132976532
y: 0.7648587822914124
z: -0.001212945207953453
, x: 0.3258153200149536
y: 0.6410779356956482
z: -0.020872481167316437
, x: 0.29774561524391174
y: 0.5590673685073853
z: -0.039410337805747986
, x: 0.2743304371833801
y: 0.48327308893203735
z: -0.050939980894327164
, x: 0.3428557515144348
y: 0.8437117338180542
z: -0.010928132571280003
, x: 0.29068171977996826
y: 0.7564339637756348
z: -0.028271518647670746
, x: 0.2633700668811798
y: 0.6974362134933472
z: -0.03489600494503975
, x: 0.24127811193466187
y: 0.6327627301216125
z: -0.03828581050038338
]",
4,52,"[x: 0.5297784805297852
y: 1.0271354913711548
z: 7.678830229451705e-07
, x: 0.6037832498550415
y: 0.9132093191146851
z: -0.040303971618413925
, x: 0.6278854608535767
y: 0.7756986618041992
z: -0.04935546964406967
, x: 0.6239776015281677
y: 0.6589154005050659
z: -0.0561189167201519
, x: 0.6452940702438354
y: 0.5745532512664795
z: -0.06184081733226776
, x: 0.4804510176181793
y: 0.6612001657485962
z: -0.0005667188670486212
, x: 0.45186999440193176
y: 0.537929356098175
z: -0.015366844832897186
, x: 0.42612817883491516
y: 0.46310603618621826
z: -0.03484063968062401
, x: 0.4005222022533417
y: 0.3980550169944763
z: -0.05119451507925987
, x: 0.42038848996162415
y: 0.6903330683708191
z: 0.001307806232944131
, x: 0.3727380633354187
y: 0.5545927286148071
z: -0.012189448811113834
, x: 0.340806245803833
y: 0.46463221311569214
z: -0.03338977321982384
, x: 0.3139699101448059
y: 0.38785842061042786
z: -0.05016174912452698
, x: 0.3763834536075592
y: 0.7433755397796631
z: -0.0040357825346291065
, x: 0.3235405683517456
y: 0.6205000877380371
z: -0.023057539016008377
, x: 0.2965768575668335
y: 0.5407357215881348
z: -0.04376263543963432
, x: 0.2747787535190582
y: 0.4675770401954651
z: -0.0582951195538044
, x: 0.33983132243156433
y: 0.8181357979774475
z: -0.013941902667284012
, x: 0.2878872752189636
y: 0.7348282337188721
z: -0.034572307020425797
, x: 0.25858813524246216
y: 0.676108181476593
z: -0.04721834510564804
, x: 0.23483866453170776
y: 0.6123266220092773
z: -0.055698759853839874
]",
5,53,"[x: 0.5239534974098206
y: 1.014690637588501
z: 7.57207317292341e-07
, x: 0.5996646881103516
y: 0.901031494140625
z: -0.03935140743851662
, x: 0.6221253871917725
y: 0.7596431970596313
z: -0.04638766124844551
, x: 0.6198516488075256
y: 0.6396653652191162
z: -0.051247138530015945
, x: 0.6435277462005615
y: 0.5569753646850586
z: -0.05499976500868797
, x: 0.4779135584831238
y: 0.6438829898834229
z: 0.0032446954865008593
, x: 0.45304736495018005
y: 0.5208056569099426
z: -0.009752482175827026
, x: 0.42936936020851135
y: 0.44645583629608154
z: -0.028735864907503128
, x: 0.40551280975341797
y: 0.381771057844162
z: -0.04508880898356438
, x: 0.41920965909957886
y: 0.6706806421279907
z: 0.005481780041009188
, x: 0.3750910460948944
y: 0.535173773765564
z: -0.006274451967328787
, x: 0.3450881838798523
y: 0.4445123076438904
z: -0.027019761502742767
, x: 0.31937700510025024
y: 0.36729320883750916
z: -0.043674737215042114
, x: 0.3747236728668213
y: 0.7216207385063171
z: 0.0003549351531546563
, x: 0.3253996968269348
y: 0.5969730615615845
z: -0.01758110523223877
, x: 0.3002588152885437
y: 0.5159990787506104
z: -0.03821525350213051
, x: 0.2797219753265381
y: 0.4433474838733673
z: -0.05279306694865227
, x: 0.33676910400390625
y: 0.7941067218780518
z: -0.009309022687375546
, x: 0.28816989064216614
y: 0.7099695205688477
z: -0.02920180931687355
, x: 0.2608197331428528
y: 0.6501767039299011
z: -0.0416937991976738
, x: 0.23848029971122742
y: 0.5870208144187927
z: -0.05015356466174126
]",
6,54,"[x: 0.5189898014068604
y: 1.0094850063323975
z: 7.278426892298739e-07
, x: 0.5976908206939697
y: 0.8937951922416687
z: -0.03805296868085861
, x: 0.6214339733123779
y: 0.7471978068351746
z: -0.04312291741371155
, x: 0.6185224056243896
y: 0.6256883144378662
z: -0.046283215284347534
, x: 0.6399319767951965
y: 0.5451183915138245
z: -0.048550643026828766
, x: 0.4785846769809723
y: 0.6318261623382568
z: 0.004942063707858324
, x: 0.4545019865036011
y: 0.5069178938865662
z: -0.007861490361392498
, x: 0.4310859143733978
y: 0.4317722022533417
z: -0.026862164959311485
, x: 0.4075925946235657
y: 0.3657279312610626
z: -0.043517813086509705
, x: 0.4194232225418091
y: 0.6579157710075378
z: 0.006635087542235851
, x: 0.37614792585372925
y: 0.5213310718536377
z: -0.0057657575234770775
, x: 0.34635382890701294
y: 0.42876195907592773
z: -0.0274349432438612
, x: 0.3204842507839203
y: 0.3495009243488312
z: -0.044611524790525436
, x: 0.3747149109840393
y: 0.7083508968353271
z: 0.00108996476046741
, x: 0.3260493874549866
y: 0.583328127861023
z: -0.017918147146701813
, x: 0.30116719007492065
y: 0.4992312788963318
z: -0.0397091768682003
, x: 0.28040894865989685
y: 0.42356929183006287
z: -0.0549328587949276
, x: 0.3366754651069641
y: 0.781292200088501
z: -0.008789995685219765
, x: 0.2900387644767761
y: 0.6962489485740662
z: -0.029870137572288513
, x: 0.2642907500267029
y: 0.6350852251052856
z: -0.043179817497730255
, x: 0.24304518103599548
y: 0.5709808468818665
z: -0.05212585628032684
]",
7,55,"[x: 0.5186025500297546
y: 0.9818928837776184
z: 7.969957778186654e-07
, x: 0.5984193682670593
y: 0.865105152130127
z: -0.03526619076728821
, x: 0.6237579584121704
y: 0.7156196236610413
z: -0.036917321383953094
, x: 0.621335506439209
y: 0.5909000635147095
z: -0.037284448742866516
, x: 0.6461342573165894
y: 0.5099446177482605
z: -0.036081381142139435
, x: 0.4831073582172394
y: 0.596624493598938
z: 0.01789340376853943
, x: 0.45755574107170105
y: 0.4696323871612549
z: 0.009119472466409206
, x: 0.43309348821640015
y: 0.39300182461738586
z: -0.007670407649129629
, x: 0.4089707136154175
y: 0.3269214332103729
z: -0.022742705419659615
, x: 0.4230470061302185
y: 0.6186743378639221
z: 0.019896404817700386
, x: 0.38128462433815
y: 0.4800882935523987
z: 0.011790689080953598
, x: 0.35316818952560425
y: 0.3871578872203827
z: -0.007207819726318121
, x: 0.3300071358680725
y: 0.3102657198905945
z: -0.02193082496523857
, x: 0.3776226341724396
y: 0.6645915508270264
z: 0.014030748046934605
, x: 0.32939159870147705
y: 0.5384694933891296
z: -0.0012445623287931085
, x: 0.30453377962112427
y: 0.45670193433761597
z: -0.02022559382021427
, x: 0.2847003936767578
y: 0.38294777274131775
z: -0.03313705697655678
, x: 0.3365006744861603
y: 0.7350508570671082
z: 0.0036584895569831133
, x: 0.2933954894542694
y: 0.6487085819244385
z: -0.013663573190569878
, x: 0.26846808195114136
y: 0.5887724161148071
z: -0.02391669526696205
, x: 0.2485089898109436
y: 0.526762843132019
z: -0.03032061643898487
]",
8,56,"[x: 0.5194588303565979
y: 0.9739595055580139
z: 7.009139721958491e-07
, x: 0.5983079671859741
y: 0.8603082895278931
z: -0.04020123556256294
, x: 0.6255154013633728
y: 0.7079052329063416
z: -0.044942427426576614
, x: 0.6237348318099976
y: 0.5806832313537598
z: -0.0473620779812336
, x: 0.6480543613433838
y: 0.49901920557022095
z: -0.04798594117164612
, x: 0.4838781952857971
y: 0.5796524882316589
z: 0.010098129510879517
, x: 0.4577289819717407
y: 0.45287978649139404
z: 3.946970537072048e-06
, x: 0.43355438113212585
y: 0.37875810265541077
z: -0.01785433292388916
, x: 0.41017746925354004
y: 0.3136441111564636
z: -0.03384228050708771
, x: 0.42436540126800537
y: 0.6031637787818909
z: 0.014187620021402836
, x: 0.3829927444458008
y: 0.46753865480422974
z: 0.0052502271719276905
, x: 0.3552131652832031
y: 0.3771657645702362
z: -0.014512784779071808
, x: 0.33222752809524536
y: 0.3005068600177765
z: -0.030348610132932663
, x: 0.37832188606262207
y: 0.6502360701560974
z: 0.010397596284747124
, x: 0.33139199018478394
y: 0.5239464044570923
z: -0.0049027567729353905
, x: 0.3090701699256897
y: 0.4402731657028198
z: -0.02433476783335209
, x: 0.2912769913673401
y: 0.36578401923179626
z: -0.038266196846961975
, x: 0.3374637961387634
y: 0.7199325561523438
z: 0.0016756473341956735
, x: 0.293724000453949
y: 0.6333532333374023
z: -0.015962211415171623
, x: 0.2694556713104248
y: 0.5722249150276184
z: -0.027109671384096146
, x: 0.24940474331378937
y: 0.5093041658401489
z: -0.03455797955393791
]",
9,57,"[x: 0.5199242830276489
y: 0.962185263633728
z: 7.17137368155818e-07
, x: 0.5979781150817871
y: 0.8495029807090759
z: -0.04013471305370331
, x: 0.6254026889801025
y: 0.6945144534111023
z: -0.04453427344560623
, x: 0.625377357006073
y: 0.5644873976707458
z: -0.04653977230191231
, x: 0.6524808406829834
y: 0.48384976387023926
z: -0.04661203548312187
, x: 0.48711803555488586
y: 0.5646030306816101
z: 0.011002839542925358
, x: 0.4612438976764679
y: 0.437931627035141
z: 0.0018722619861364365
, x: 0.43685320019721985
y: 0.36354032158851624
z: -0.015656085684895515
, x: 0.4128415584564209
y: 0.2977408170700073
z: -0.031553223729133606
, x: 0.4276585280895233
y: 0.5870001912117004
z: 0.015316156670451164
, x: 0.38769370317459106
y: 0.4503411650657654
z: 0.007821725681424141
, x: 0.36065584421157837
y: 0.35831934213638306
z: -0.010938391089439392
, x: 0.3380783498287201
y: 0.28054890036582947
z: -0.026287509128451347
, x: 0.3811608552932739
y: 0.632918119430542
z: 0.011658544652163982
, x: 0.3352867066860199
y: 0.507202684879303
z: -0.0020704816561192274
, x: 0.31347161531448364
y: 0.4235262870788574
z: -0.020722929388284683
, x: 0.29612213373184204
y: 0.34971827268600464
z: -0.03440003842115402
, x: 0.3393109440803528
y: 0.7013031244277954
z: 0.0029140394181013107
, x: 0.2955363690853119
y: 0.6165453791618347
z: -0.01284968201071024
, x: 0.27132195234298706
y: 0.5569095015525818
z: -0.022952347993850708
, x: 0.25139114260673523
y: 0.495956689119339
z: -0.02999422512948513
]",
