Time,Quaternions, Acceleration
2023-07-28T15:26:54.565507,1.0,0.0,-0.00010124221444129944,0.0,0.6982421875,0.02783203125,0.7685546875
2023-07-28T15:26:54.571526,1.0,0.0,-0.00010124221444129944,0.0,0.703125,0.0234375,0.7685546875
2023-07-28T15:26:54.579529,1.0,-5.789689748780802e-05,-0.000180235190782696,-5.8616103082442805e-09,0.703125,0.0234375,0.7685546875
2023-07-28T15:26:54.580526,1.0,-5.789689748780802e-05,-0.000180235190782696,-5.8616103082442805e-09,0.70361328125,0.02001953125,0.759765625
2023-07-28T15:26:54.580526,1.0,-5.789689748780802e-05,-0.000180235190782696,-5.8616103082442805e-09,0.70361328125,0.02001953125,0.759765625
2023-07-28T15:26:54.587019,1.0,-5.789689748780802e-05,-0.000180235190782696,-5.8616103082442805e-09,0.7021484375,0.02001953125,0.76025390625
2023-07-28T15:26:54.598017,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.7021484375,0.02001953125,0.76025390625
2023-07-28T15:26:54.602514,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.6982421875,0.021484375,0.765625
2023-07-28T15:26:54.603511,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.6982421875,0.021484375,0.765625
2023-07-28T15:26:54.610086,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.703125,0.02197265625,0.765625
2023-07-28T15:26:54.611079,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.703125,0.02197265625,0.765625
2023-07-28T15:26:54.617063,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.70751953125,0.0234375,0.7666015625
2023-07-28T15:26:54.618071,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.70751953125,0.0234375,0.7666015625
2023-07-28T15:26:54.632461,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.7060546875,0.025390625,0.7705078125
2023-07-28T15:26:54.632461,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.7060546875,0.025390625,0.7705078125
2023-07-28T15:26:54.640463,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.705078125,0.0224609375,0.76708984375
2023-07-28T15:26:54.640463,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.705078125,0.0224609375,0.76708984375
2023-07-28T15:26:54.646958,1.0,-5.257257726043463e-06,-0.000180235190782696,3.6259053537435193e-09,0.701171875,0.01611328125,0.765625
2023-07-28T15:26:54.646958,1.0,-5.267693268251605e-06,-0.0001802348851924762,5.7903718698071316e-05,0.701171875,0.01611328125,0.765625
2023-07-28T15:26:54.661981,1.0,-5.267693268251605e-06,-0.0001802348851924762,5.7903718698071316e-05,0.69921875,0.015625,0.76513671875
2023-07-28T15:26:54.661981,1.0,6.31628863629885e-05,-0.0001802309270715341,5.791605144622736e-05,0.69921875,0.015625,0.76513671875
2023-07-28T15:26:54.668975,1.0,6.31628863629885e-05,-0.0001802309270715341,5.791605144622736e-05,0.70458984375,0.01953125,0.767578125
2023-07-28T15:26:54.669975,1.0,6.31628863629885e-05,-0.0001802309270715341,5.791605144622736e-05,0.70458984375,0.01953125,0.767578125
2023-07-28T15:26:54.676957,1.0,6.31628863629885e-05,-0.0001802309270715341,5.791605144622736e-05,0.70361328125,0.0244140625,0.76708984375
2023-07-28T15:26:54.676957,1.0,6.31628863629885e-05,-0.0001802309270715341,5.791605144622736e-05,0.70361328125,0.0244140625,0.76708984375
2023-07-28T15:26:54.692013,1.0,6.31628863629885e-05,-0.0001802309270715341,5.791605144622736e-05,0.70068359375,0.0244140625,0.7724609375
2023-07-28T15:26:54.692013,1.0,-2.1052241208963096e-05,-0.0001802358019631356,5.790087379864417e-05,0.70068359375,0.0244140625,0.7724609375
2023-07-28T15:26:54.699102,1.0,-2.1052241208963096e-05,-0.0001802358019631356,5.790087379864417e-05,0.70068359375,0.0234375,0.77392578125
2023-07-28T15:26:54.700110,1.0,-2.1052241208963096e-05,-0.0001802358019631356,5.790087379864417e-05,0.70068359375,0.0234375,0.77392578125
2023-07-28T15:26:54.707093,1.0,-2.1052241208963096e-05,-0.0001802358019631356,5.790087379864417e-05,0.7021484375,0.02197265625,0.77099609375
2023-07-28T15:26:54.707093,1.0,-2.1052241208963096e-05,-0.0001802358019631356,5.790087379864417e-05,0.7021484375,0.02197265625,0.77099609375
2023-07-28T15:26:54.721815,1.0,-2.1052241208963096e-05,-0.0001802358019631356,5.790087379864417e-05,0.69970703125,0.021484375,0.767578125
2023-07-28T15:26:54.722814,1.0,-2.1047362679382786e-05,-0.00026449240976944566,5.790264913230203e-05,0.69970703125,0.021484375,0.767578125
2023-07-28T15:26:54.728846,1.0,-2.1047362679382786e-05,-0.00026449240976944566,5.790264913230203e-05,0.697265625,0.01904296875,0.77099609375
2023-07-28T15:26:54.729843,0.9999999403953552,0.00013687675527762622,-0.00046454009134322405,5.7948625908466056e-05,0.697265625,0.01904296875,0.77099609375
2023-07-28T15:26:54.735829,0.9999999403953552,0.00013687675527762622,-0.00046454009134322405,5.7948625908466056e-05,0.697265625,0.017578125,0.77490234375
2023-07-28T15:26:54.737338,0.9999996423721313,0.00034744522417895496,-0.0008014393388293684,5.800031067337841e-05,0.697265625,0.017578125,0.77490234375
