Time,w,x,y,z,ax,ay,az
2023-07-29T19:40:06.634236,0.10127302259206772,-0.3973033130168915,0.255271315574646,0.8756314516067505,-0.76611328125,0.322265625,0.34765625
2023-07-29T19:40:06.640521,0.10127302259206772,-0.3973033130168915,0.255271315574646,0.8756314516067505,-0.876953125,0.2998046875,0.31982421875
2023-07-29T19:40:06.641520,0.9999825358390808,-0.0028602725360542536,0.004884274210780859,0.0016991229495033622,-0.876953125,0.2998046875,0.31982421875
2023-07-29T19:40:06.708110,0.9999825358390808,-0.0028602725360542536,0.004884274210780859,0.0016991229495033622,-0.783203125,0.353515625,0.37353515625
2023-07-29T19:40:06.709110,0.9999929070472717,0.0008737625321373343,0.0007892896537669003,0.003583522280678153,-0.783203125,0.353515625,0.37353515625
2023-07-29T19:40:06.724170,0.9999929070472717,0.0008737625321373343,0.0007892896537669003,0.003583522280678153,-0.78125,0.361328125,0.3671875
2023-07-29T19:40:06.724170,0.9999797940254211,0.00362604483962059,0.001282073906622827,0.005055557005107403,-0.78125,0.361328125,0.3671875
2023-07-29T19:40:06.730668,0.9999797940254211,0.00362604483962059,0.001282073906622827,0.005055557005107403,-0.78466796875,0.3583984375,0.35986328125
2023-07-29T19:40:06.730668,0.9999529719352722,0.0062715886160731316,0.004049451556056738,0.006188498344272375,-0.78466796875,0.3583984375,0.35986328125
2023-07-29T19:40:06.738218,0.9999529719352722,0.0062715886160731316,0.004049451556056738,0.006188498344272375,-0.78955078125,0.361328125,0.380859375
2023-07-29T19:40:06.739219,0.9999226331710815,0.0078019751235842705,0.007077530957758427,0.006616950035095215,-0.78955078125,0.361328125,0.380859375
2023-07-29T19:40:06.752924,0.9999226331710815,0.0078019751235842705,0.007077530957758427,0.006616950035095215,-0.8212890625,0.37890625,0.39892578125
2023-07-29T19:40:06.753920,0.9998868107795715,0.007406572811305523,0.01128256693482399,0.006652322132140398,-0.8212890625,0.37890625,0.39892578125
2023-07-29T19:40:06.760581,0.9998868107795715,0.007406572811305523,0.01128256693482399,0.006652322132140398,-0.916015625,0.3701171875,0.38525390625
2023-07-29T19:40:06.761576,0.9998205304145813,0.005297261755913496,0.01676204428076744,0.007062437944114208,-0.916015625,0.3701171875,0.38525390625
2023-07-29T19:40:06.770118,0.9998205304145813,0.005297261755913496,0.01676204428076744,0.007062437944114208,-0.9599609375,0.3671875,0.37939453125
2023-07-29T19:40:06.770118,0.9996986389160156,0.0024595647118985653,0.022923674434423447,0.008431591093540192,-0.9599609375,0.3671875,0.37939453125
2023-07-29T19:40:06.782603,0.9996986389160156,0.0024595647118985653,0.022923674434423447,0.008431591093540192,-0.91845703125,0.36328125,0.34912109375
2023-07-29T19:40:06.783601,0.9995461106300354,-0.001653968938626349,0.027581248432397842,0.012004596181213856,-0.91845703125,0.36328125,0.34912109375
2023-07-29T19:40:06.790343,0.9995461106300354,-0.001653968938626349,0.027581248432397842,0.012004596181213856,-0.92822265625,0.36865234375,0.3291015625
2023-07-29T19:40:06.791338,0.9994432330131531,-0.000819753622636199,0.027449999004602432,0.018947547301650047,-0.92822265625,0.36865234375,0.3291015625
2023-07-29T19:40:06.798339,0.9994432330131531,-0.000819753622636199,0.027449999004602432,0.018947547301650047,-0.9150390625,0.333984375,0.2939453125
2023-07-29T19:40:06.799375,0.9993451237678528,0.005023326259106398,0.022746611386537552,0.02768898755311966,-0.9150390625,0.333984375,0.2939453125
2023-07-29T19:40:06.812855,0.9993451237678528,0.005023326259106398,0.022746611386537552,0.02768898755311966,-0.7900390625,0.3505859375,0.2734375
2023-07-29T19:40:06.813852,0.9990725517272949,0.013449043035507202,0.018400052562355995,0.036531712859869,-0.7900390625,0.3505859375,0.2734375
2023-07-29T19:40:06.820514,0.9990725517272949,0.013449043035507202,0.018400052562355995,0.036531712859869,-0.70654296875,0.40234375,0.28271484375
2023-07-29T19:40:06.820514,0.9986106157302856,0.02165241912007332,0.017813483253121376,0.04461635276675224,-0.70654296875,0.40234375,0.28271484375
2023-07-29T19:40:06.828004,0.9986106157302856,0.02165241912007332,0.017813483253121376,0.04461635276675224,-0.716796875,0.43212890625,0.28369140625
2023-07-29T19:40:06.828004,0.9979784488677979,0.02853122353553772,0.020064862444996834,0.053126443177461624,-0.716796875,0.43212890625,0.28369140625
2023-07-29T19:40:06.835005,0.9979784488677979,0.02853122353553772,0.020064862444996834,0.053126443177461624,-0.77587890625,0.4736328125,0.29638671875
2023-07-29T19:40:06.843133,0.9970916509628296,0.033803753554821014,0.023216502740979195,0.06423867493867874,-0.77587890625,0.4736328125,0.29638671875
2023-07-29T19:40:06.850629,0.9970916509628296,0.033803753554821014,0.023216502740979195,0.06423867493867874,-0.84814453125,0.529296875,0.30712890625
2023-07-29T19:40:06.858116,0.9954457879066467,0.03820713981986046,0.0275567639619112,0.08287607878446579,-0.84814453125,0.529296875,0.30712890625
